LoanID,CustomerID,ProductID,RegionID,OriginationDate,APR,TenorMonths,OriginationAmount,CurrentBalance,Status,InterestType,RepaymentFrequency,RiskBand,Channel,CollateralizedFlag,WriteOffFlag,ClosedDate,LastPaymentDate,Currency
9005397,105592,515,3031,2023-04-09,20.7,13,908.23,18.16,Active,Variable,Monthly,C,Online,0,0,,2024-02-23,USD
9005398,101724,503,3001,2023-09-08,8.08,305,198341.67,1300.84,Closed,Variable,Monthly,B,Online,1,0,2025-08-21,2025-08-21,USD
9005399,103343,501,3079,2020-06-14,34.85,0,3371.49,1565.57,Active,Fixed,Monthly,C,Mobile,0,0,,2021-11-19,GBP
9005400,100886,522,3123,2025-09-18,16.96,24,5834.3,5727.41,Active,Variable,Weekly,B,Online,0,0,,2025-09-09,USD
9005401,111265,502,3080,2023-08-21,10.41,58,11901.38,7700.64,Delinquent,Variable,Monthly,B,Branch,1,0,,2025-07-04,INR
9005402,110997,503,3052,2024-12-30,6.48,294,282085.78,3521.65,Closed,Variable,Monthly,A,Online,1,0,2025-09-16,2025-09-16,EUR
9005403,100721,517,3139,2022-12-04,8.34,50,20542.09,7950.36,Active,Variable,Monthly,B,Mobile,1,0,,2025-09-04,USD
9005404,107678,511,3123,2020-11-21,23.55,14,1991.99,39.84,Active,Variable,Monthly,D,Mobile,0,0,,2021-09-18,INR
9005405,109104,523,3132,2023-07-30,23.79,12,22616.54,452.33,Active,Fixed,Biweekly,D,Partner,0,0,,2024-01-10,GBP
9005406,103357,500,3003,2022-11-23,20.61,19,10115.64,184.18,Closed,Variable,Monthly,D,Online,0,0,2024-10-05,2024-10-05,USD
9005407,100870,502,3055,2024-08-09,8.01,34,27923.31,285.09,Closed,Fixed,Monthly,B,Partner,1,0,2025-09-19,2025-09-19,EUR
9005408,106751,503,3079,2022-08-17,8.79,290,402368.07,348861.54,Active,Fixed,Monthly,D,Branch,1,0,,2025-09-05,USD
9005409,100497,505,3044,2022-11-22,15.07,42,167367.53,25580.57,Active,Fixed,Monthly,A,Online,1,0,,2025-09-01,INR
9005410,101756,516,3147,2024-07-23,7.79,32,18115.05,9348.93,Active,Fixed,Monthly,D,Branch,1,0,,2025-09-18,INR
9005411,101117,507,3052,2025-03-02,10.09,22,6796.47,4855.11,Active,Fixed,Monthly,B,Online,0,0,,2025-09-24,EUR
9005412,111601,517,3072,2023-11-18,11.62,103,27539.02,409.64,Closed,Fixed,Monthly,C,Branch,1,0,2025-08-24,2025-08-24,USD
9005413,102828,515,3015,2023-02-13,21.61,15,469.91,9.4,Active,Fixed,Biweekly,D,Partner,0,0,,2024-05-05,USD
9005414,101647,520,3092,2020-01-25,10.5,19,52166.72,2608.34,Delinquent,Variable,Monthly,A,Branch,0,0,,2021-02-16,INR
9005415,106992,505,3112,2022-01-15,17.87,30,135421.97,2708.44,Active,Fixed,Monthly,B,Branch,1,0,,2023-11-06,INR
9005416,111175,523,3029,2020-11-30,10.9,22,8103.64,162.07,Active,Fixed,Monthly,C,Partner,0,0,,2021-06-04,EUR
9005417,106771,518,3019,2023-07-20,6.53,71,33299.15,68.38,Closed,Fixed,Monthly,C,Branch,1,0,2025-08-14,2025-08-14,USD
9005418,100142,520,3105,2021-01-31,23.34,31,35043.2,700.86,Active,Fixed,Monthly,D,Partner,0,0,,2022-07-08,INR
9005419,102761,507,3086,2025-06-16,11.55,11,15993.53,11633.31,Active,Fixed,Monthly,C,Partner,0,0,,2025-09-27,INR
9005420,103435,503,3035,2022-03-16,10.43,147,267592.41,194673.52,Active,Fixed,Monthly,A,Branch,1,0,,2025-09-22,GBP
9005421,106622,508,3021,2022-07-03,10.42,25,3316.27,66.33,Active,Fixed,Monthly,D,Online,0,0,,2022-10-04,USD
9005422,110623,507,3128,2021-11-21,14.53,22,10663.88,213.28,Active,Fixed,Biweekly,E,Mobile,0,0,,2022-09-02,INR
9005423,107069,520,3020,2022-07-25,20.7,41,49870.21,2024.09,Active,Variable,Monthly,C,Partner,0,0,,2023-11-05,INR
9005424,104512,518,3004,2022-11-20,11.82,34,27445.73,548.91,Active,Fixed,Monthly,B,Mobile,1,0,,2025-08-12,INR
9005425,101848,500,3119,2024-11-18,8.13,20,7233.96,40.2,Closed,Fixed,Monthly,D,Partner,0,0,2025-08-10,2025-08-10,USD
9005426,102696,520,3081,2025-05-16,13.03,55,46855.76,41498.6,Active,Fixed,Monthly,B,Branch,0,0,,2025-09-14,INR
9005427,101717,520,3078,2025-02-05,22.43,40,48519.0,38137.72,Active,Variable,Monthly,A,Branch,0,0,,2025-09-28,EUR
9005428,103072,503,3044,2025-01-05,5.86,185,227281.13,2635.58,Closed,Variable,Monthly,A,Branch,1,0,2025-08-20,2025-08-20,INR
9005429,109259,509,3142,2022-10-02,12.15,115,75366.69,55073.87,Active,Fixed,Monthly,B,Branch,1,0,,2025-09-07,USD
9005430,102786,507,3057,2021-06-21,11.16,10,13023.68,651.18,Delinquent,Fixed,Monthly,C,Branch,0,0,,2021-12-28,USD
9005431,103791,502,3044,2022-04-05,7.79,77,25278.55,11819.88,Active,Fixed,Monthly,C,Mobile,1,0,,2025-09-18,EUR
9005432,109480,511,3037,2023-06-06,20.57,15,1485.43,10.53,Closed,Fixed,Monthly,C,Online,0,0,2025-08-04,2025-08-04,INR
9005433,103871,508,3050,2025-03-17,13.11,33,3446.54,5.31,Closed,Fixed,Monthly,B,Branch,0,0,2025-08-27,2025-08-27,EUR
9005434,101806,502,3023,2024-11-16,6.98,40,27558.7,20499.5,Active,Fixed,Weekly,C,Partner,1,0,,2025-09-05,USD
9005435,101504,503,3090,2022-10-22,10.01,210,94014.73,79460.3,Active,Fixed,Monthly,E,Branch,1,0,,2025-09-06,GBP
9005436,103308,505,3146,2025-02-19,16.06,81,130276.92,117133.52,Active,Fixed,Monthly,B,Branch,1,0,,2025-09-13,GBP
9005437,107117,508,3024,2022-05-15,11.63,16,3783.4,189.17,Delinquent,Fixed,Biweekly,C,Branch,0,0,,2023-09-23,USD
9005438,105048,501,3069,2023-10-30,28.64,0,519.8,455.37,Active,Variable,Monthly,D,Online,0,0,,2024-08-08,EUR
9005439,111143,501,3048,2025-07-23,25.36,0,9056.88,4165.42,Active,Fixed,Monthly,B,Partner,0,0,,2025-09-15,INR
9005440,108263,517,3016,2020-08-20,12.19,96,10974.13,3717.87,Active,Fixed,Monthly,B,Branch,1,0,,2025-09-16,INR
9005441,101690,520,3148,2022-04-30,16.28,35,19574.75,391.5,Active,Fixed,Biweekly,D,Online,0,0,,2025-01-20,GBP
9005442,109536,521,3042,2021-01-29,22.16,10,14262.62,28.6,Closed,Variable,Biweekly,E,Branch,0,0,2025-09-03,2025-09-03,GBP
9005443,103303,502,3081,2022-11-22,6.56,74,13236.01,7208.63,Active,Fixed,Monthly,C,Branch,1,0,,2023-07-05,INR
9005444,103113,502,3149,2021-04-30,6.27,59,9686.18,1021.26,Active,Variable,Monthly,C,Branch,1,0,,2025-09-25,INR
9005445,109074,517,3062,2023-04-12,8.38,68,73139.42,52936.12,Delinquent,Fixed,Monthly,C,Branch,1,0,,2024-01-26,USD
9005446,110854,505,3023,2023-12-29,17.63,21,35962.59,719.25,Active,Fixed,Monthly,D,Online,1,0,,2025-08-24,EUR
9005447,107850,500,3032,2025-02-16,9.2,50,20113.09,17563.9,Active,Variable,Monthly,E,Online,0,0,,2025-08-09,INR
9005448,106416,514,3016,2021-05-16,14.68,0,27892.76,23884.53,Active,Variable,Monthly,B,Branch,0,0,,2021-06-26,USD
9005449,101504,510,3043,2024-01-24,15.09,0,111148.1,98006.76,Active,Fixed,Monthly,B,Branch,1,0,,2025-04-16,INR
9005450,110655,509,3106,2021-04-01,10.12,232,24983.17,19788.56,Active,Variable,Biweekly,E,Mobile,1,0,,2024-11-24,INR
9005451,110745,503,3098,2024-10-28,6.82,287,100323.49,1539.02,Closed,Fixed,Monthly,C,Branch,1,0,2025-09-24,2025-09-24,USD
9005452,108924,513,3028,2025-07-15,11.3,24,17503.32,15843.7,Active,Variable,Monthly,A,Partner,1,0,,2025-09-03,INR
9005453,109940,501,3011,2021-02-01,28.53,0,1220.42,1091.71,Active,Variable,Monthly,D,Partner,0,0,,2021-11-25,INR
9005454,103924,512,3099,2024-07-28,40.36,0,6648.89,5896.14,Active,Variable,Monthly,A,Branch,0,0,,2025-09-17,USD
9005455,108615,515,3126,2021-05-18,18.86,12,858.89,17.18,Active,Variable,Monthly,C,Branch,0,0,,2022-04-28,GBP
9005456,111670,511,3136,2021-12-08,23.14,20,1747.76,34.96,Active,Fixed,Monthly,D,Branch,0,0,,2023-08-29,EUR
9005457,109783,521,3085,2021-04-18,19.7,33,2465.28,2.37,Closed,Fixed,Biweekly,D,Online,0,0,2022-04-13,2022-04-13,EUR
9005458,104485,504,3052,2020-10-16,10.2,25,8022.4,19.49,Closed,Fixed,Monthly,A,Branch,0,0,2023-05-20,2023-05-20,INR
9005459,108100,518,3060,2023-06-19,6.7,76,19695.88,12554.87,Active,Fixed,Monthly,C,Online,1,0,,2025-05-03,USD
9005460,108684,502,3112,2022-03-01,12.42,72,47450.96,18773.73,Active,Variable,Monthly,D,Partner,1,0,,2024-01-22,INR
9005461,100191,520,3047,2021-01-07,16.1,46,9110.39,182.21,Active,Fixed,Monthly,C,Online,0,0,,2024-09-12,INR
9005462,108690,519,3107,2021-10-05,6.54,182,244724.96,182364.35,Active,Fixed,Monthly,B,Mobile,1,0,,2025-09-01,USD
9005463,104917,520,3078,2021-04-07,19.36,45,29312.22,586.24,Active,Fixed,Biweekly,C,Online,0,0,,2021-08-01,USD
9005464,105831,501,3046,2022-11-22,22.95,0,1316.28,87.19,Closed,Variable,Biweekly,D,Branch,0,0,2025-05-11,2025-05-11,GBP
9005465,109448,516,3066,2022-08-04,9.89,49,42078.14,13026.33,Delinquent,Fixed,Monthly,E,Online,1,0,,2024-04-29,EUR
9005466,110160,520,3063,2022-07-14,19.27,59,34875.81,13443.83,Active,Fixed,Monthly,C,Partner,0,0,,2025-09-02,INR
9005467,104322,510,3121,2021-04-08,16.2,0,102562.36,76310.46,Active,Fixed,Monthly,B,Branch,1,0,,2022-12-22,INR
9005468,110378,500,3144,2023-04-19,21.46,29,33039.16,9.34,Closed,Fixed,Weekly,B,Partner,0,0,2025-08-17,2025-08-17,INR
9005469,106999,518,3043,2020-02-29,8.92,27,23582.34,390.12,Closed,Fixed,Monthly,B,Branch,1,0,2024-08-19,2024-08-19,USD
9005470,109008,507,3004,2024-12-14,14.26,21,5152.28,2889.84,Active,Fixed,Monthly,A,Mobile,0,0,,2025-09-03,USD
9005471,111412,510,3093,2020-04-25,17.88,0,29688.32,16247.47,Active,Fixed,Weekly,B,Online,1,0,,2022-03-29,EUR
9005472,107282,507,3078,2021-03-11,13.11,17,13489.15,269.78,Active,Fixed,Monthly,B,Branch,0,0,,2022-04-22,USD
9005473,109665,516,3038,2025-02-03,11.42,73,16295.93,14747.17,Active,Variable,Monthly,A,Partner,1,0,,2025-09-28,EUR
9005474,109278,519,3101,2021-06-18,8.37,298,48463.07,41668.93,Active,Fixed,Monthly,C,Branch,1,0,,2025-09-12,EUR
9005475,101874,505,3091,2021-02-05,17.24,55,59476.49,1189.53,Active,Variable,Monthly,B,Branch,1,0,,2024-08-30,INR
9005476,109062,506,3020,2022-09-15,10.11,0,4019.28,2020.25,Active,Fixed,Monthly,E,Partner,0,0,,2023-06-21,INR
9005477,104763,520,3073,2023-12-31,20.05,40,49376.22,25201.49,Active,Variable,Monthly,B,Mobile,0,0,,2025-09-22,USD
9005478,110234,512,3027,2023-07-05,34.12,0,6738.38,5413.45,Delinquent,Variable,Monthly,C,Branch,0,0,,2023-10-28,USD
9005479,108464,506,3148,2023-06-16,17.8,0,38246.26,25850.17,Active,Fixed,Biweekly,E,Partner,0,0,,2024-05-01,INR
9005480,109221,510,3112,2025-02-17,11.1,0,57895.46,23647.92,Active,Fixed,Monthly,D,Branch,1,0,,2025-09-13,INR
9005481,111410,509,3027,2023-04-01,12.35,188,210808.73,1115.83,Closed,Fixed,Monthly,D,Branch,1,0,2025-08-16,2025-08-16,EUR
9005482,101051,507,3085,2021-05-13,14.95,21,13501.11,270.02,Active,Variable,Monthly,E,Branch,0,0,,2022-04-28,GBP
9005483,109765,509,3101,2020-06-03,10.59,125,145531.66,1139.85,Closed,Fixed,Monthly,D,Online,1,0,2024-06-19,2024-06-19,INR
9005484,111382,521,3018,2021-06-23,13.39,8,12237.37,244.75,Active,Fixed,Biweekly,D,Branch,0,0,,2021-10-16,USD
9005485,107538,510,3062,2021-04-20,21.85,0,38000.97,3277.79,Closed,Fixed,Biweekly,D,Branch,1,0,2025-02-27,2025-02-27,GBP
9005486,107411,519,3115,2021-07-30,9.28,153,170580.53,109124.29,Active,Fixed,Biweekly,B,Mobile,1,0,,2025-09-22,EUR
9005487,111989,516,3037,2020-08-08,6.92,39,32282.59,645.65,Active,Fixed,Biweekly,A,Branch,1,0,,2023-06-24,INR
9005488,111481,510,3045,2021-11-08,20.6,0,107490.21,43694.68,Active,Fixed,Monthly,D,Online,1,0,,2023-07-31,INR
9005489,106320,515,3091,2021-03-31,13.51,9,1275.29,25.51,Active,Fixed,Monthly,D,Online,0,0,,2021-05-08,USD
9005490,111939,504,3008,2021-11-21,11.45,38,25977.53,519.55,Active,Fixed,Biweekly,C,Branch,0,0,,2022-12-26,EUR
9005491,102105,509,3008,2024-03-30,7.62,234,55895.61,60086.6,Delinquent,Fixed,Monthly,D,Branch,1,0,,2025-09-20,INR
9005492,100307,519,3020,2025-09-23,5.71,226,36440.0,34779.53,Active,Fixed,Weekly,D,Online,1,0,,2025-09-30,INR
9005493,107737,504,3023,2023-04-23,12.88,60,13753.53,7523.13,Active,Fixed,Monthly,C,Online,0,0,,2024-09-15,EUR
9005494,103359,519,3094,2020-09-12,8.49,141,26600.05,14256.44,Active,Fixed,Weekly,C,Partner,1,0,,2025-09-16,INR
9005495,103176,508,3092,2023-12-03,13.77,22,2982.37,25.18,Closed,Fixed,Biweekly,D,Branch,0,0,2025-02-14,2025-02-14,USD
9005496,101251,502,3039,2025-08-27,10.09,64,45910.76,45703.78,Active,Fixed,Biweekly,C,Partner,1,0,,2025-09-03,USD
9005497,105366,502,3131,2020-02-18,6.85,57,15443.17,308.86,Active,Fixed,Monthly,D,Online,1,0,,2020-06-18,USD
9005498,110939,509,3130,2024-03-19,12.87,137,22457.12,23847.14,Delinquent,Fixed,Monthly,D,Online,1,0,,2025-09-11,INR
9005499,101517,506,3140,2024-07-27,21.81,0,7772.64,4284.62,Active,Fixed,Monthly,B,Branch,0,0,,2025-07-12,INR
9005500,106226,501,3020,2022-06-08,38.48,0,6756.15,5021.98,Active,Variable,Monthly,E,Online,0,0,,2024-07-16,GBP
9005501,105305,507,3007,2024-09-28,15.55,8,13436.98,671.85,Delinquent,Fixed,Monthly,D,Online,0,0,,2025-03-23,INR
9005502,109570,511,3119,2021-09-29,17.41,15,492.62,9.85,Active,Variable,Monthly,C,Partner,0,0,,2021-11-13,EUR
9005503,105869,521,3109,2023-03-06,22.89,11,11897.99,73.57,Closed,Fixed,Monthly,B,Partner,0,0,2025-09-26,2025-09-26,INR
9005504,108039,508,3128,2024-03-08,10.26,33,7668.74,3140.63,Active,Fixed,Monthly,A,Online,0,0,,2025-09-05,USD
9005505,104891,510,3013,2021-09-13,17.64,0,71190.11,4538.39,Closed,Fixed,Monthly,B,Online,1,0,2022-09-01,2022-09-01,USD
9005506,104992,518,3075,2024-08-22,9.67,26,16827.19,257.77,Closed,Fixed,Biweekly,A,Partner,1,0,2025-08-28,2025-08-28,USD
9005507,101961,519,3035,2022-11-11,6.31,272,194851.95,174943.28,Active,Variable,Monthly,D,Branch,1,0,,2025-09-26,USD
9005508,102863,522,3149,2020-05-17,15.83,8,6143.7,122.87,Active,Fixed,Monthly,D,Branch,0,0,,2020-10-04,USD
9005509,110848,516,3116,2021-03-28,10.25,67,21913.55,4590.7,Active,Fixed,Monthly,B,Partner,1,0,,2024-04-20,USD
9005510,110686,512,3044,2020-07-13,21.12,0,14845.38,7442.52,Active,Fixed,Biweekly,A,Mobile,0,0,,2021-02-13,EUR
9005511,106603,500,3143,2023-09-03,16.44,59,16045.18,9863.67,Active,Variable,Biweekly,B,Branch,0,0,,2025-09-03,INR
9005512,104567,500,3010,2021-11-25,12.13,32,27697.53,553.95,Active,Fixed,Monthly,B,Mobile,0,0,,2024-07-11,EUR
9005513,106513,507,3066,2025-04-28,13.52,17,4169.18,2867.33,Active,Variable,Monthly,B,Branch,0,0,,2025-06-11,GBP
9005514,104005,512,3097,2023-02-21,24.04,0,5532.43,3223.03,Active,Fixed,Monthly,A,Branch,0,0,,2024-12-13,EUR
9005515,111755,505,3089,2022-01-21,11.95,31,40583.61,17.36,Closed,Fixed,Monthly,A,Online,1,0,2025-05-06,2025-05-06,INR
9005516,109114,502,3112,2022-07-12,11.95,24,43258.91,865.18,Active,Fixed,Monthly,B,Partner,1,0,,2023-04-03,INR
9005517,111151,515,3089,2020-02-22,11.04,10,1250.41,8.5,Closed,Fixed,Monthly,C,Online,0,0,2020-12-05,2020-12-05,USD
9005518,100183,509,3088,2024-09-13,11.02,124,72336.33,68548.24,Active,Variable,Monthly,C,Branch,1,0,,2025-09-28,EUR
9005519,107755,506,3010,2024-06-20,10.67,0,34929.86,482.74,Closed,Fixed,Monthly,C,Branch,0,0,2025-08-15,2025-08-15,INR
9005520,103358,521,3079,2025-04-14,15.36,22,738.93,577.0,Active,Fixed,Monthly,C,Partner,0,0,,2025-06-12,GBP
9005521,106615,520,3083,2022-12-20,16.43,28,48664.3,973.29,Active,Variable,Biweekly,E,Partner,0,0,,2023-11-30,INR
9005522,109590,502,3105,2022-07-04,11.89,74,52045.55,914.58,Closed,Fixed,Monthly,D,Branch,1,0,2024-03-03,2024-03-03,GBP
9005523,106797,513,3115,2021-11-06,11.53,41,28649.71,1432.49,Delinquent,Fixed,Monthly,B,Online,1,0,,2024-11-28,INR
9005524,110988,515,3001,2022-12-15,13.77,15,286.06,5.72,Active,Fixed,Biweekly,B,Mobile,0,0,,2024-04-04,USD
9005525,108728,503,3053,2022-01-07,10.57,248,32310.93,26995.97,Active,Fixed,Monthly,C,Online,1,0,,2025-09-04,INR
9005526,107678,512,3092,2020-09-17,32.04,0,8125.13,15.84,Closed,Fixed,Monthly,B,Branch,0,0,2023-04-17,2023-04-17,INR
9005527,105698,500,3006,2020-07-14,16.79,46,20230.31,404.61,Active,Fixed,Monthly,D,Mobile,0,0,,2023-05-14,INR
9005528,101273,504,3039,2023-12-30,6.59,49,3948.51,2267.91,Active,Variable,Monthly,C,Online,0,0,,2025-09-17,USD
9005529,111159,517,3044,2022-07-30,9.07,69,32588.27,13599.75,Active,Fixed,Monthly,C,Branch,1,0,,2024-02-02,USD
9005530,106653,511,3131,2021-01-08,16.31,14,701.12,14.02,Active,Variable,Monthly,A,Branch,0,0,,2021-12-23,INR
9005531,111241,510,3106,2024-05-18,21.28,0,144600.89,85963.82,Active,Variable,Monthly,B,Online,1,0,,2025-09-19,EUR
9005532,101096,508,3033,2020-03-24,14.97,30,2586.65,51.73,Active,Variable,Monthly,E,Partner,0,0,,2021-06-07,USD
9005533,109497,506,3007,2023-12-06,19.7,0,48452.56,3596.59,Closed,Fixed,Biweekly,A,Partner,0,0,2025-09-14,2025-09-14,INR
9005534,109107,513,3031,2023-01-18,11.54,22,28933.79,578.68,Active,Fixed,Weekly,B,Online,1,0,,2024-09-17,USD
9005535,111273,523,3145,2023-10-09,18.4,9,25287.46,505.75,Active,Fixed,Monthly,B,Partner,0,0,,2024-07-12,USD
9005536,108002,502,3074,2020-05-09,8.68,65,33659.04,1926.55,Active,Fixed,Monthly,B,Branch,1,0,,2020-11-02,GBP
9005537,104247,515,3036,2022-11-22,17.4,17,919.46,91.95,WrittenOff,Fixed,Monthly,B,Partner,0,1,,2024-03-06,USD
9005538,109220,506,3035,2022-06-12,20.96,0,27189.95,1074.3,Closed,Fixed,Monthly,E,Branch,0,0,2025-09-01,2025-09-01,USD
9005539,105314,500,3009,2021-05-15,20.48,38,19304.36,156.96,Closed,Fixed,Monthly,C,Branch,0,0,2024-07-03,2024-07-03,USD
9005540,110169,505,3069,2024-07-15,11.03,19,63159.77,16252.4,Active,Fixed,Monthly,C,Partner,1,0,,2024-12-30,GBP
9005541,103354,505,3117,2022-09-13,16.89,50,47485.62,909.68,Closed,Fixed,Monthly,B,Branch,1,0,2025-09-21,2025-09-21,EUR
9005542,110703,509,3094,2021-09-07,7.46,205,194907.57,183325.77,Delinquent,Fixed,Monthly,D,Branch,1,0,,2025-09-24,INR
9005543,100270,511,3071,2025-06-30,24.3,12,1695.54,1273.66,Active,Fixed,Monthly,C,Branch,0,0,,2025-09-13,EUR
9005544,101186,521,3144,2023-05-14,17.11,17,6077.88,121.56,Active,Fixed,Monthly,C,Branch,0,0,,2023-07-24,USD
9005545,111956,518,3122,2023-03-12,7.71,64,38318.58,20377.17,Active,Fixed,Monthly,A,Branch,1,0,,2025-09-19,INR
9005546,106305,505,3060,2025-06-16,11.96,12,122312.99,85751.69,Active,Fixed,Monthly,A,Online,1,0,,2025-09-23,GBP
9005547,102398,513,3145,2022-07-03,13.7,24,18031.78,360.64,Active,Fixed,Monthly,B,Mobile,1,0,,2023-08-15,GBP
9005548,106995,502,3035,2023-02-24,9.14,78,12523.76,148.65,Closed,Fixed,Biweekly,D,Partner,1,0,2024-06-21,2024-06-21,USD
9005549,107299,509,3037,2022-06-29,8.95,104,197214.43,279.07,Closed,Variable,Monthly,A,Branch,1,0,2025-08-15,2025-08-15,USD
9005550,104182,508,3143,2023-02-27,16.41,48,2696.65,1008.23,Active,Variable,Biweekly,D,Branch,0,0,,2023-07-05,INR
9005551,109903,522,3103,2020-10-01,12.87,23,3697.65,73.95,Active,Fixed,Biweekly,D,Branch,0,0,,2022-08-23,USD
9005552,102230,519,3091,2021-02-15,7.91,256,123791.45,93959.38,Active,Variable,Monthly,A,Branch,1,0,,2025-09-25,INR
9005553,106511,518,3005,2021-09-20,8.79,63,26853.35,5386.17,Active,Variable,Monthly,B,Branch,1,0,,2025-07-21,INR
9005554,100128,521,3132,2023-03-12,16.68,35,13256.43,1565.87,Active,Fixed,Monthly,A,Mobile,0,0,,2024-05-02,INR
9005555,109461,514,3091,2020-12-05,19.35,0,18688.49,17316.27,Active,Fixed,Monthly,A,Branch,0,0,,2023-01-04,USD
9005556,103672,508,3000,2024-02-10,12.61,46,4274.79,2625.23,Active,Fixed,Monthly,B,Branch,0,0,,2025-09-23,USD
9005557,109793,518,3013,2021-11-13,6.37,45,35478.54,709.57,Active,Fixed,Monthly,B,Online,1,0,,2024-06-06,EUR
9005558,104765,507,3082,2021-09-01,9.63,18,2928.69,58.57,Active,Fixed,Monthly,D,Partner,0,0,,2022-04-26,USD
9005559,103970,521,3030,2025-01-03,23.45,34,10147.61,31.53,Closed,Fixed,Monthly,B,Partner,0,0,2025-04-06,2025-04-06,GBP
9005560,107545,503,3120,2024-04-16,5.75,174,238175.97,213339.12,Active,Fixed,Monthly,D,Mobile,1,0,,2025-09-21,INR
9005561,105552,504,3078,2021-01-30,7.68,35,3318.45,66.37,Active,Variable,Monthly,B,Branch,0,0,,2022-04-05,USD
9005562,100627,518,3146,2023-10-11,8.58,43,25741.48,11515.77,Active,Fixed,Monthly,C,Branch,1,0,,2024-03-16,INR
9005563,111989,513,3101,2021-05-10,11.49,44,17494.87,1749.49,WrittenOff,Variable,Monthly,D,Branch,1,1,,2021-09-12,EUR
9005564,106589,517,3031,2024-11-04,8.29,110,13919.39,12280.79,Active,Fixed,Monthly,A,Branch,1,0,,2025-09-19,USD
9005565,102044,518,3056,2023-12-28,8.31,56,16634.73,11009.88,Active,Fixed,Monthly,B,Partner,1,0,,2025-09-18,USD
9005566,111744,505,3030,2021-06-12,11.99,61,118864.81,24844.61,Delinquent,Variable,Biweekly,C,Branch,1,0,,2021-09-26,INR
9005567,102341,504,3057,2024-11-02,9.19,39,35827.95,26012.83,Active,Fixed,Monthly,A,Partner,0,0,,2025-08-24,GBP
9005568,105884,510,3047,2025-01-17,21.62,0,122147.87,55999.66,Delinquent,Fixed,Monthly,A,Branch,1,0,,2025-09-01,INR
9005569,111406,523,3122,2023-12-12,12.3,12,31635.31,632.71,Active,Fixed,Weekly,E,Partner,0,0,,2024-11-21,USD
9005570,108185,504,3040,2021-08-17,8.32,97,47031.23,423.66,Closed,Fixed,Monthly,B,Partner,0,0,2024-12-21,2024-12-21,INR
9005571,100249,507,3120,2021-12-07,14.8,15,3407.96,68.16,Active,Variable,Biweekly,D,Partner,0,0,,2022-04-27,EUR
9005572,102925,504,3060,2025-08-28,13.86,24,23827.59,22655.83,Active,Fixed,Monthly,B,Online,0,0,,2025-09-10,EUR
9005573,105043,510,3131,2025-03-17,11.27,0,66950.84,51070.64,Active,Fixed,Monthly,C,Branch,1,0,,2025-09-24,USD
9005574,100974,512,3119,2025-06-09,36.06,0,12318.09,247.43,Closed,Fixed,Monthly,D,Partner,0,0,2025-08-25,2025-08-25,USD
9005575,109517,505,3095,2021-04-25,9.88,60,149313.98,23770.91,Active,Fixed,Biweekly,A,Branch,1,0,,2024-07-31,USD
9005576,107192,504,3111,2025-01-17,7.2,88,3358.32,10.78,Closed,Variable,Monthly,D,Branch,0,0,2025-08-02,2025-08-02,INR
9005577,109175,517,3040,2022-03-03,7.43,85,57528.34,895.85,Closed,Fixed,Monthly,A,Partner,1,0,2022-10-17,2022-10-17,INR
9005578,109080,509,3025,2021-03-06,12.32,204,212470.12,161782.13,Active,Variable,Monthly,B,Branch,1,0,,2025-09-24,USD
9005579,111129,515,3018,2024-05-19,18.52,6,479.53,9.59,Active,Variable,Biweekly,B,Online,0,0,,2024-12-09,EUR
9005580,110309,521,3086,2021-02-11,22.21,34,999.93,13.71,Closed,Variable,Biweekly,B,Mobile,0,0,2025-04-20,2025-04-20,USD
9005581,102672,513,3024,2020-07-20,11.39,22,21021.72,255.43,Closed,Fixed,Monthly,B,Branch,1,0,2021-05-22,2021-05-22,INR
9005582,107279,522,3046,2022-04-22,14.84,15,4811.2,96.22,Active,Fixed,Monthly,C,Online,0,0,,2022-08-17,INR
9005583,107531,514,3007,2025-03-08,13.11,0,14168.4,144.04,Closed,Fixed,Monthly,B,Online,0,0,2025-09-07,2025-09-07,GBP
9005584,109518,502,3002,2025-06-19,12.77,33,13228.32,11965.45,Active,Fixed,Weekly,C,Partner,1,0,,2025-09-15,INR
9005585,108662,502,3032,2020-05-27,12.19,78,18111.03,3764.49,Active,Variable,Monthly,C,Branch,1,0,,2022-10-04,INR
9005586,101987,511,3111,2022-07-17,20.37,11,1335.92,26.72,Active,Fixed,Monthly,B,Branch,0,0,,2022-08-28,INR
9005587,100090,522,3021,2021-07-01,10.11,15,5710.25,114.2,Active,Fixed,Biweekly,A,Online,0,0,,2022-03-14,USD
9005588,108721,514,3098,2020-02-03,17.69,0,10872.64,8915.09,Delinquent,Variable,Monthly,B,Branch,0,0,,2021-07-24,INR
9005589,104059,510,3097,2023-07-12,17.65,0,91217.42,84046.48,Delinquent,Variable,Biweekly,C,Online,1,0,,2024-06-19,INR
9005590,102773,509,3029,2025-03-23,10.7,64,100710.97,95539.56,Active,Fixed,Monthly,B,Branch,1,0,,2025-08-28,USD
9005591,109878,519,3046,2021-02-28,7.71,252,71517.08,55086.98,Active,Fixed,Monthly,A,Branch,1,0,,2025-09-19,USD
9005592,108383,514,3058,2023-05-05,10.03,0,21794.08,9080.24,Active,Fixed,Monthly,E,Partner,0,0,,2025-01-19,USD
9005593,110178,517,3013,2025-06-26,13.84,61,76933.19,72852.63,Active,Variable,Monthly,E,Branch,1,0,,2025-09-20,EUR
