BureauID,CustomerID,Score,Rating,ReportMonth
707822,103691,617,D,2023-06-01T00:00:00.000000000
707823,105239,771,B,2025-02-01T00:00:00.000000000
707824,108274,569,D,2023-12-01T00:00:00.000000000
707825,103065,772,B,2025-03-01T00:00:00.000000000
707826,107954,843,B,2023-08-01T00:00:00.000000000
707827,102233,786,B,2023-12-01T00:00:00.000000000
707828,109976,347,E,2022-02-01T00:00:00.000000000
707829,102090,646,D,2024-12-01T00:00:00.000000000
707830,105628,769,B,2023-04-01T00:00:00.000000000
707831,104168,593,D,2024-11-01T00:00:00.000000000
707832,104012,332,E,2022-07-01T00:00:00.000000000
707833,101877,662,C,2024-06-01T00:00:00.000000000
707834,107186,788,B,2024-11-01T00:00:00.000000000
707835,106308,323,E,2025-03-01T00:00:00.000000000
707836,102314,837,B,2025-07-01T00:00:00.000000000
707837,109655,349,E,2023-04-01T00:00:00.000000000
707838,105247,394,E,2023-04-01T00:00:00.000000000
707839,103992,518,E,2023-12-01T00:00:00.000000000
707840,102914,680,C,2023-02-01T00:00:00.000000000
707841,111716,578,D,2023-04-01T00:00:00.000000000
707842,111564,464,E,2024-08-01T00:00:00.000000000
707843,109533,358,E,2022-07-01T00:00:00.000000000
707844,103934,741,C,2024-01-01T00:00:00.000000000
707845,102701,893,A,2023-11-01T00:00:00.000000000
707846,104044,549,E,2022-02-01T00:00:00.000000000
707847,100033,747,C,2022-09-01T00:00:00.000000000
707848,102145,391,E,2025-01-01T00:00:00.000000000
707849,106459,577,D,2025-06-01T00:00:00.000000000
707850,107487,886,A,2024-08-01T00:00:00.000000000
707851,109471,313,E,2025-07-01T00:00:00.000000000
707852,105673,378,E,2023-10-01T00:00:00.000000000
707853,100404,733,C,2023-06-01T00:00:00.000000000
707854,104711,776,B,2025-06-01T00:00:00.000000000
707855,101924,801,B,2023-11-01T00:00:00.000000000
707856,110049,539,E,2022-09-01T00:00:00.000000000
707857,107621,663,C,2024-03-01T00:00:00.000000000
707858,100881,700,C,2024-10-01T00:00:00.000000000
707859,106023,441,E,2022-09-01T00:00:00.000000000
707860,111073,538,E,2023-09-01T00:00:00.000000000
707861,102902,866,A,2023-05-01T00:00:00.000000000
707862,109789,791,B,2022-05-01T00:00:00.000000000
707863,110131,828,B,2023-02-01T00:00:00.000000000
707864,101245,308,E,2023-06-01T00:00:00.000000000
707865,108631,683,C,2023-12-01T00:00:00.000000000
707866,111016,567,D,2022-09-01T00:00:00.000000000
707867,105367,621,D,2024-07-01T00:00:00.000000000
707868,100115,698,C,2023-09-01T00:00:00.000000000
707869,104500,717,C,2024-11-01T00:00:00.000000000
707870,109470,848,B,2024-02-01T00:00:00.000000000
707871,100296,679,C,2023-05-01T00:00:00.000000000
707872,107692,792,B,2022-04-01T00:00:00.000000000
707873,102948,559,D,2022-07-01T00:00:00.000000000
707874,108127,642,D,2022-03-01T00:00:00.000000000
707875,102605,882,A,2025-05-01T00:00:00.000000000
707876,106477,828,B,2024-07-01T00:00:00.000000000
707877,107921,401,E,2023-09-01T00:00:00.000000000
707878,101094,517,E,2023-02-01T00:00:00.000000000
707879,105101,595,D,2025-08-01T00:00:00.000000000
707880,101074,403,E,2024-03-01T00:00:00.000000000
707881,100015,432,E,2025-02-01T00:00:00.000000000
707882,101527,820,B,2023-11-01T00:00:00.000000000
707883,108242,359,E,2022-10-01T00:00:00.000000000
707884,103199,575,D,2023-09-01T00:00:00.000000000
707885,111433,422,E,2022-03-01T00:00:00.000000000
707886,109795,766,B,2022-11-01T00:00:00.000000000
707887,107800,647,D,2023-01-01T00:00:00.000000000
707888,111228,882,A,2022-09-01T00:00:00.000000000
707889,110977,788,B,2023-03-01T00:00:00.000000000
707890,101992,331,E,2022-02-01T00:00:00.000000000
707891,102953,473,E,2023-12-01T00:00:00.000000000
707892,106471,664,C,2023-01-01T00:00:00.000000000
707893,105822,792,B,2023-12-01T00:00:00.000000000
707894,100931,836,B,2023-11-01T00:00:00.000000000
707895,102015,460,E,2024-10-01T00:00:00.000000000
707896,106444,624,D,2022-03-01T00:00:00.000000000
707897,107418,584,D,2023-02-01T00:00:00.000000000
707898,106405,486,E,2024-02-01T00:00:00.000000000
707899,102138,458,E,2022-01-01T00:00:00.000000000
707900,104289,837,B,2024-05-01T00:00:00.000000000
707901,103400,874,A,2022-12-01T00:00:00.000000000
707902,109279,741,C,2022-05-01T00:00:00.000000000
707903,108417,384,E,2025-05-01T00:00:00.000000000
707904,108636,614,D,2022-07-01T00:00:00.000000000
707905,110573,745,C,2024-11-01T00:00:00.000000000
707906,111326,538,E,2022-07-01T00:00:00.000000000
707907,101902,346,E,2024-01-01T00:00:00.000000000
707908,111846,577,D,2024-08-01T00:00:00.000000000
707909,103603,763,B,2024-04-01T00:00:00.000000000
707910,109674,664,C,2025-07-01T00:00:00.000000000
707911,105452,473,E,2024-02-01T00:00:00.000000000
707912,108436,390,E,2022-10-01T00:00:00.000000000
707913,110303,622,D,2024-09-01T00:00:00.000000000
707914,104048,479,E,2022-09-01T00:00:00.000000000
707915,100804,726,C,2024-11-01T00:00:00.000000000
707916,108043,408,E,2022-06-01T00:00:00.000000000
707917,109123,845,B,2023-06-01T00:00:00.000000000
707918,101760,626,D,2022-04-01T00:00:00.000000000
707919,106305,750,C,2023-07-01T00:00:00.000000000
707920,111308,877,A,2022-06-01T00:00:00.000000000
707921,107998,567,D,2024-09-01T00:00:00.000000000
707922,108216,570,D,2022-04-01T00:00:00.000000000
707923,104395,803,B,2024-09-01T00:00:00.000000000
707924,105344,571,D,2022-04-01T00:00:00.000000000
707925,108265,558,D,2023-09-01T00:00:00.000000000
707926,107881,537,E,2024-04-01T00:00:00.000000000
707927,107982,706,C,2022-07-01T00:00:00.000000000
707928,111354,603,D,2022-08-01T00:00:00.000000000
707929,107456,738,C,2024-11-01T00:00:00.000000000
707930,104187,529,E,2022-12-01T00:00:00.000000000
707931,111111,602,D,2023-07-01T00:00:00.000000000
707932,110986,718,C,2025-06-01T00:00:00.000000000
707933,101410,463,E,2025-02-01T00:00:00.000000000
707934,111678,444,E,2023-06-01T00:00:00.000000000
707935,103612,653,C,2024-04-01T00:00:00.000000000
707936,107339,428,E,2025-02-01T00:00:00.000000000
707937,104780,554,D,2024-08-01T00:00:00.000000000
707938,104467,864,A,2024-06-01T00:00:00.000000000
707939,105355,780,B,2024-08-01T00:00:00.000000000
707940,109257,721,C,2023-10-01T00:00:00.000000000
707941,103995,407,E,2022-05-01T00:00:00.000000000
707942,106868,580,D,2025-07-01T00:00:00.000000000
707943,111950,328,E,2022-07-01T00:00:00.000000000
707944,108802,414,E,2022-09-01T00:00:00.000000000
707945,107645,846,B,2022-03-01T00:00:00.000000000
707946,104215,847,B,2023-07-01T00:00:00.000000000
707947,101838,370,E,2025-08-01T00:00:00.000000000
707948,105648,693,C,2023-06-01T00:00:00.000000000
707949,106684,837,B,2024-06-01T00:00:00.000000000
707950,110287,475,E,2025-01-01T00:00:00.000000000
707951,106944,475,E,2022-08-01T00:00:00.000000000
707952,107295,312,E,2024-05-01T00:00:00.000000000
707953,103573,523,E,2025-08-01T00:00:00.000000000
707954,107614,524,E,2023-05-01T00:00:00.000000000
707955,105699,753,B,2023-07-01T00:00:00.000000000
707956,108185,783,B,2023-02-01T00:00:00.000000000
707957,107152,493,E,2023-04-01T00:00:00.000000000
707958,106182,424,E,2023-03-01T00:00:00.000000000
707959,100472,818,B,2024-12-01T00:00:00.000000000
707960,109348,611,D,2023-06-01T00:00:00.000000000
707961,111382,585,D,2025-04-01T00:00:00.000000000
707962,104419,866,A,2025-01-01T00:00:00.000000000
707963,108243,516,E,2024-07-01T00:00:00.000000000
707964,107091,716,C,2025-04-01T00:00:00.000000000
707965,110375,469,E,2023-01-01T00:00:00.000000000
707966,109619,817,B,2022-09-01T00:00:00.000000000
707967,105878,563,D,2025-02-01T00:00:00.000000000
707968,110408,886,A,2022-07-01T00:00:00.000000000
707969,110015,515,E,2024-09-01T00:00:00.000000000
707970,106660,625,D,2023-12-01T00:00:00.000000000
707971,104455,851,A,2024-12-01T00:00:00.000000000
707972,105779,891,A,2024-03-01T00:00:00.000000000
707973,107404,643,D,2025-07-01T00:00:00.000000000
707974,100067,403,E,2022-10-01T00:00:00.000000000
707975,109365,807,B,2023-01-01T00:00:00.000000000
707976,104576,613,D,2023-10-01T00:00:00.000000000
707977,106056,646,D,2025-09-01T00:00:00.000000000
707978,108452,308,E,2022-06-01T00:00:00.000000000
707979,110505,860,A,2023-09-01T00:00:00.000000000
707980,111722,564,D,2024-03-01T00:00:00.000000000
707981,101649,473,E,2025-08-01T00:00:00.000000000
707982,100676,677,C,2024-10-01T00:00:00.000000000
707983,107223,461,E,2022-06-01T00:00:00.000000000
707984,106551,427,E,2022-07-01T00:00:00.000000000
707985,103939,326,E,2024-11-01T00:00:00.000000000
707986,104338,383,E,2024-06-01T00:00:00.000000000
707987,110127,515,E,2022-11-01T00:00:00.000000000
707988,106657,468,E,2024-06-01T00:00:00.000000000
707989,109870,894,A,2023-09-01T00:00:00.000000000
707990,109384,317,E,2025-05-01T00:00:00.000000000
707991,110814,605,D,2022-11-01T00:00:00.000000000
707992,100665,340,E,2022-06-01T00:00:00.000000000
707993,104862,317,E,2023-07-01T00:00:00.000000000
707994,109793,488,E,2024-01-01T00:00:00.000000000
707995,101909,499,E,2024-08-01T00:00:00.000000000
707996,107452,655,C,2024-03-01T00:00:00.000000000
707997,106597,785,B,2022-12-01T00:00:00.000000000
707998,100187,352,E,2023-01-01T00:00:00.000000000
707999,108896,379,E,2022-05-01T00:00:00.000000000
708000,111559,608,D,2022-12-01T00:00:00.000000000
708001,107690,568,D,2024-02-01T00:00:00.000000000
708002,111645,546,E,2024-11-01T00:00:00.000000000
708003,109558,355,E,2023-06-01T00:00:00.000000000
708004,110841,488,E,2023-06-01T00:00:00.000000000
708005,107390,799,B,2025-05-01T00:00:00.000000000
708006,100334,733,C,2022-03-01T00:00:00.000000000
708007,106600,448,E,2024-02-01T00:00:00.000000000
708008,107615,563,D,2025-07-01T00:00:00.000000000
708009,110576,733,C,2023-03-01T00:00:00.000000000
708010,100355,685,C,2025-02-01T00:00:00.000000000
708011,101922,881,A,2024-02-01T00:00:00.000000000
708012,104327,817,B,2025-05-01T00:00:00.000000000
708013,103338,833,B,2022-01-01T00:00:00.000000000
708014,100795,772,B,2023-02-01T00:00:00.000000000
708015,100189,617,D,2024-11-01T00:00:00.000000000
708016,107451,880,A,2022-09-01T00:00:00.000000000
708017,109005,897,A,2024-03-01T00:00:00.000000000
708018,110294,868,A,2025-05-01T00:00:00.000000000
708019,111602,765,B,2024-08-01T00:00:00.000000000
708020,102166,452,E,2022-05-01T00:00:00.000000000
708021,110442,662,C,2024-08-01T00:00:00.000000000
708022,109871,307,E,2024-07-01T00:00:00.000000000
708023,102058,659,C,2022-06-01T00:00:00.000000000
708024,106070,440,E,2024-07-01T00:00:00.000000000
708025,104393,616,D,2024-07-01T00:00:00.000000000
708026,109412,691,C,2025-08-01T00:00:00.000000000
708027,109819,539,E,2025-03-01T00:00:00.000000000
708028,102380,805,B,2022-07-01T00:00:00.000000000
708029,109591,326,E,2022-10-01T00:00:00.000000000
708030,108325,609,D,2024-07-01T00:00:00.000000000
708031,105051,455,E,2025-09-01T00:00:00.000000000
708032,110355,512,E,2022-05-01T00:00:00.000000000
708033,102709,479,E,2024-08-01T00:00:00.000000000
708034,101279,392,E,2023-02-01T00:00:00.000000000
708035,100552,488,E,2025-05-01T00:00:00.000000000
708036,106331,543,E,2023-02-01T00:00:00.000000000
708037,110278,344,E,2022-08-01T00:00:00.000000000
708038,111165,892,A,2023-08-01T00:00:00.000000000
708039,106872,841,B,2025-06-01T00:00:00.000000000
708040,101153,441,E,2025-05-01T00:00:00.000000000
708041,106919,635,D,2025-03-01T00:00:00.000000000
708042,104158,445,E,2022-10-01T00:00:00.000000000
708043,100954,465,E,2022-10-01T00:00:00.000000000
708044,110769,352,E,2022-08-01T00:00:00.000000000
708045,105565,442,E,2023-05-01T00:00:00.000000000
708046,111980,332,E,2025-02-01T00:00:00.000000000
708047,106868,446,E,2023-01-01T00:00:00.000000000
708048,111260,896,A,2025-01-01T00:00:00.000000000
708049,100235,867,A,2024-12-01T00:00:00.000000000
708050,111943,592,D,2023-09-01T00:00:00.000000000
708051,111835,869,A,2025-08-01T00:00:00.000000000
708052,101108,308,E,2022-02-01T00:00:00.000000000
708053,101796,431,E,2024-06-01T00:00:00.000000000
708054,103473,882,A,2023-07-01T00:00:00.000000000
708055,105285,490,E,2025-04-01T00:00:00.000000000
708056,107395,403,E,2023-03-01T00:00:00.000000000
708057,109582,546,E,2023-12-01T00:00:00.000000000
708058,105529,360,E,2025-06-01T00:00:00.000000000
708059,111323,719,C,2023-01-01T00:00:00.000000000
708060,102211,563,D,2023-12-01T00:00:00.000000000
708061,102641,795,B,2022-01-01T00:00:00.000000000
708062,103228,344,E,2025-07-01T00:00:00.000000000
708063,100926,569,D,2023-06-01T00:00:00.000000000
708064,105822,767,B,2023-06-01T00:00:00.000000000
708065,102921,792,B,2025-03-01T00:00:00.000000000
708066,111148,883,A,2025-01-01T00:00:00.000000000
708067,103827,675,C,2022-11-01T00:00:00.000000000
708068,111637,863,A,2024-04-01T00:00:00.000000000
708069,107335,800,B,2022-11-01T00:00:00.000000000
708070,108312,429,E,2024-08-01T00:00:00.000000000
708071,100965,859,A,2024-10-01T00:00:00.000000000
708072,110241,761,B,2025-05-01T00:00:00.000000000
708073,104213,379,E,2022-01-01T00:00:00.000000000
708074,103719,436,E,2023-03-01T00:00:00.000000000
708075,103913,301,E,2023-12-01T00:00:00.000000000
708076,103179,374,E,2025-04-01T00:00:00.000000000
708077,103370,520,E,2022-02-01T00:00:00.000000000
708078,111696,551,D,2022-06-01T00:00:00.000000000
708079,106818,769,B,2022-02-01T00:00:00.000000000
708080,105906,602,D,2023-05-01T00:00:00.000000000
708081,110115,667,C,2022-07-01T00:00:00.000000000
708082,105138,682,C,2022-03-01T00:00:00.000000000
708083,103091,463,E,2023-12-01T00:00:00.000000000
708084,109968,332,E,2022-12-01T00:00:00.000000000
708085,108963,658,C,2023-06-01T00:00:00.000000000
708086,104656,490,E,2022-08-01T00:00:00.000000000
708087,103577,317,E,2025-08-01T00:00:00.000000000
708088,106297,705,C,2024-02-01T00:00:00.000000000
708089,101538,516,E,2022-01-01T00:00:00.000000000
708090,102867,656,C,2022-01-01T00:00:00.000000000
708091,103549,304,E,2025-06-01T00:00:00.000000000
708092,106527,587,D,2022-03-01T00:00:00.000000000
708093,108995,671,C,2025-06-01T00:00:00.000000000
708094,104776,884,A,2022-04-01T00:00:00.000000000
708095,111461,569,D,2023-12-01T00:00:00.000000000
708096,100178,843,B,2022-12-01T00:00:00.000000000
708097,108806,408,E,2023-02-01T00:00:00.000000000
708098,101754,407,E,2025-04-01T00:00:00.000000000
708099,107695,843,B,2023-12-01T00:00:00.000000000
708100,108238,437,E,2024-06-01T00:00:00.000000000
708101,108015,781,B,2025-03-01T00:00:00.000000000
708102,106701,368,E,2024-09-01T00:00:00.000000000
708103,111875,583,D,2023-09-01T00:00:00.000000000
708104,106326,643,D,2023-03-01T00:00:00.000000000
708105,106497,461,E,2024-08-01T00:00:00.000000000
708106,102534,736,C,2025-01-01T00:00:00.000000000
708107,108407,581,D,2024-07-01T00:00:00.000000000
708108,102939,854,A,2022-01-01T00:00:00.000000000
708109,105765,626,D,2024-09-01T00:00:00.000000000
708110,102899,740,C,2024-10-01T00:00:00.000000000
708111,102876,670,C,2025-07-01T00:00:00.000000000
708112,109428,731,C,2025-08-01T00:00:00.000000000
708113,101007,873,A,2022-11-01T00:00:00.000000000
708114,104829,665,C,2025-04-01T00:00:00.000000000
708115,106464,536,E,2024-12-01T00:00:00.000000000
708116,110330,744,C,2024-10-01T00:00:00.000000000
708117,108057,517,E,2022-09-01T00:00:00.000000000
708118,102159,498,E,2024-07-01T00:00:00.000000000
708119,103184,685,C,2024-05-01T00:00:00.000000000
708120,108565,501,E,2023-01-01T00:00:00.000000000
708121,101286,346,E,2022-10-01T00:00:00.000000000
708122,108559,554,D,2022-09-01T00:00:00.000000000
708123,104473,584,D,2025-09-01T00:00:00.000000000
708124,104920,490,E,2022-03-01T00:00:00.000000000
708125,103925,324,E,2023-06-01T00:00:00.000000000
708126,104769,730,C,2024-03-01T00:00:00.000000000
708127,103116,880,A,2024-08-01T00:00:00.000000000
708128,101294,362,E,2022-08-01T00:00:00.000000000
708129,103976,829,B,2023-01-01T00:00:00.000000000
708130,106865,671,C,2023-06-01T00:00:00.000000000
708131,106390,657,C,2024-02-01T00:00:00.000000000
708132,100173,847,B,2023-04-01T00:00:00.000000000
708133,107325,631,D,2023-09-01T00:00:00.000000000
708134,107818,899,A,2024-01-01T00:00:00.000000000
708135,104981,457,E,2025-09-01T00:00:00.000000000
708136,110272,677,C,2022-04-01T00:00:00.000000000
708137,103834,869,A,2024-09-01T00:00:00.000000000
708138,102429,672,C,2024-06-01T00:00:00.000000000
708139,106567,511,E,2024-07-01T00:00:00.000000000
708140,108005,655,C,2024-09-01T00:00:00.000000000
708141,107789,671,C,2022-06-01T00:00:00.000000000
708142,110965,718,C,2023-03-01T00:00:00.000000000
708143,107462,589,D,2023-03-01T00:00:00.000000000
708144,108884,768,B,2025-03-01T00:00:00.000000000
708145,111221,680,C,2024-07-01T00:00:00.000000000
708146,100873,793,B,2022-09-01T00:00:00.000000000
708147,103096,435,E,2024-08-01T00:00:00.000000000
708148,108949,618,D,2025-09-01T00:00:00.000000000
708149,103624,670,C,2025-02-01T00:00:00.000000000
708150,105553,489,E,2025-06-01T00:00:00.000000000
708151,110298,410,E,2023-09-01T00:00:00.000000000
708152,101565,479,E,2022-12-01T00:00:00.000000000
708153,103116,895,A,2024-11-01T00:00:00.000000000
708154,111715,383,E,2023-03-01T00:00:00.000000000
708155,108500,687,C,2025-07-01T00:00:00.000000000
708156,108345,873,A,2024-04-01T00:00:00.000000000
708157,109158,682,C,2024-08-01T00:00:00.000000000
708158,101163,432,E,2024-02-01T00:00:00.000000000
708159,102816,740,C,2022-10-01T00:00:00.000000000
708160,108576,618,D,2025-05-01T00:00:00.000000000
708161,111911,388,E,2023-11-01T00:00:00.000000000
708162,102795,508,E,2022-01-01T00:00:00.000000000
708163,101056,560,D,2023-04-01T00:00:00.000000000
708164,109923,654,C,2023-09-01T00:00:00.000000000
708165,111634,789,B,2023-05-01T00:00:00.000000000
708166,107345,550,E,2023-08-01T00:00:00.000000000
708167,109861,832,B,2024-02-01T00:00:00.000000000
708168,104076,574,D,2023-05-01T00:00:00.000000000
708169,103774,624,D,2024-01-01T00:00:00.000000000
708170,101459,538,E,2024-01-01T00:00:00.000000000
708171,108133,334,E,2022-04-01T00:00:00.000000000
708172,100005,614,D,2024-04-01T00:00:00.000000000
708173,104786,853,A,2022-01-01T00:00:00.000000000
708174,106938,656,C,2023-02-01T00:00:00.000000000
708175,109833,385,E,2023-10-01T00:00:00.000000000
708176,108168,348,E,2023-02-01T00:00:00.000000000
708177,108109,773,B,2023-03-01T00:00:00.000000000
708178,103829,596,D,2022-05-01T00:00:00.000000000
708179,107034,404,E,2023-03-01T00:00:00.000000000
708180,105350,860,A,2025-08-01T00:00:00.000000000
708181,105520,370,E,2024-10-01T00:00:00.000000000
708182,106870,763,B,2024-05-01T00:00:00.000000000
708183,104880,895,A,2023-10-01T00:00:00.000000000
708184,108808,473,E,2023-04-01T00:00:00.000000000
708185,109077,619,D,2022-07-01T00:00:00.000000000
708186,102070,733,C,2022-01-01T00:00:00.000000000
708187,106950,589,D,2022-07-01T00:00:00.000000000
708188,100160,513,E,2025-06-01T00:00:00.000000000
708189,109409,454,E,2023-10-01T00:00:00.000000000
708190,104178,306,E,2022-08-01T00:00:00.000000000
708191,100167,782,B,2025-02-01T00:00:00.000000000
708192,103912,422,E,2022-01-01T00:00:00.000000000
708193,102702,749,C,2023-11-01T00:00:00.000000000
708194,102602,426,E,2024-08-01T00:00:00.000000000
708195,104439,685,C,2024-01-01T00:00:00.000000000
708196,104107,541,E,2025-09-01T00:00:00.000000000
708197,103605,822,B,2022-08-01T00:00:00.000000000
708198,109745,586,D,2023-12-01T00:00:00.000000000
708199,100449,857,A,2024-12-01T00:00:00.000000000
708200,104669,625,D,2022-05-01T00:00:00.000000000
708201,104027,528,E,2025-01-01T00:00:00.000000000
708202,106734,367,E,2023-12-01T00:00:00.000000000
708203,102537,857,A,2025-07-01T00:00:00.000000000
708204,102709,631,D,2025-06-01T00:00:00.000000000
