CollateralID,LoanID,CollateralType,Valuation,LienStatus
402821,9029486,Property,197238.38,Released
402822,9012707,Equipment,258678.92,Active
402823,9005555,Property,116101.7,Active
402824,9018100,Property,375857.74,Released
402825,9002087,Other,163938.97,Released
402826,9007321,Other,398136.87,Active
402827,9002085,Property,190924.18,Active
402828,9023095,Property,352494.25,Active
402829,9028801,Equipment,433411.12,Active
402830,9026297,Other,391765.77,Active
402831,9020471,Property,122891.62,Active
402832,9016918,Vehicle,252747.7,Active
402833,9003972,Gold,229546.53,Active
402834,9019793,Gold,35508.85,Released
402835,9015537,Vehicle,84976.55,Active
402836,9002578,Property,481136.6,Released
402837,9010869,Deposit,126195.75,Released
402838,9020802,Other,104477.11,Active
402839,9029913,Equipment,154143.38,Active
402840,9007243,Vehicle,97643.79,Released
402841,9008719,Property,478486.88,Released
402842,9002171,Vehicle,365229.61,Active
402843,9018544,Gold,493328.12,Released
402844,9008972,Property,214401.69,Active
402845,9014005,Property,361670.14,Released
402846,9009566,Deposit,62838.83,Active
402847,9019739,Vehicle,463984.75,Active
402848,9028363,Property,205304.24,Released
402849,9028426,Gold,358937.63,Active
402850,9006341,Deposit,417747.61,Active
402851,9019843,Vehicle,74157.34,Active
402852,9007870,Equipment,334418.56,Active
402853,9011296,Property,250654.28,Active
402854,9029286,Vehicle,321603.25,Active
402855,9007898,Property,87716.51,Active
402856,9015832,Property,97529.41,Active
402857,9023433,Vehicle,50859.99,Active
402858,9002490,Property,274765.44,Released
402859,9014843,Other,358506.19,Released
402860,9008616,Vehicle,266670.78,Active
402861,9024050,Property,87198.46,Active
402862,9010904,Property,19939.41,Active
402863,9019134,Property,446326.0,Active
402864,9017867,Gold,479600.0,Active
402865,9018983,Property,498303.31,Active
402866,9021223,Property,59877.03,Released
402867,9024078,Vehicle,229028.48,Active
402868,9020959,Gold,9437.39,Released
402869,9011968,Vehicle,468215.9,Released
402870,9026557,Vehicle,88689.39,Active
402871,9025479,Property,242597.74,Released
402872,9002959,Property,243963.58,Active
402873,9007564,Vehicle,285937.47,Active
402874,9006878,Deposit,425426.05,Active
402875,9005233,Property,59248.1,Released
402876,9020595,Property,75150.4,Active
402877,9005775,Vehicle,298331.02,Active
402878,9009796,Equipment,25426.25,Released
402879,9005366,Property,418191.01,Released
402880,9011013,Vehicle,145858.23,Released
402881,9021534,Equipment,94191.08,Active
402882,9007071,Vehicle,483493.63,Active
402883,9009095,Property,438011.64,Active
402884,9008954,Vehicle,62687.82,Released
402885,9009710,Vehicle,372121.24,Released
402886,9027215,Vehicle,411742.76,Active
402887,9011700,Property,130064.24,Released
402888,9000895,Deposit,419235.13,Active
402889,9010520,Vehicle,486983.9,Active
402890,9027132,Vehicle,49461.67,Released
402891,9029468,Property,59436.01,Released
402892,9015139,Property,125779.99,Active
402893,9019426,Property,29468.1,Active
402894,9028870,Property,357843.97,Active
402895,9021732,Gold,467117.98,Active
402896,9012437,Gold,95240.94,Active
402897,9014121,Vehicle,394632.11,Active
402898,9026215,Deposit,69113.41,Released
402899,9014003,Vehicle,47887.2,Released
402900,9014225,Property,218983.47,Released
402901,9024024,Property,378449.33,Released
402902,9013703,Property,354203.37,Active
402903,9029581,Deposit,28316.83,Active
402904,9026454,Equipment,378643.31,Released
402905,9029207,Equipment,6474.64,Active
402906,9003329,Property,106446.98,Active
402907,9006897,Equipment,367316.56,Released
402908,9008751,Property,275235.35,Active
402909,9019385,Property,245725.61,Active
402910,9013792,Vehicle,90083.74,Active
402911,9027956,Vehicle,208934.12,Active
402912,9008281,Equipment,21588.07,Released
402913,9021183,Equipment,275256.6,Active
402914,9023786,Equipment,30620.26,Active
402915,9014343,Vehicle,343600.26,Released
402916,9020006,Vehicle,304059.7,Active
402917,9015880,Gold,117746.5,Released
402918,9014967,Property,494447.59,Active
402919,9015622,Other,378069.16,Active
402920,9020893,Property,306058.28,Active
402921,9002324,Gold,451790.26,Active
402922,9012901,Property,400610.3,Active
402923,9006071,Other,472723.94,Active
402924,9002065,Property,211189.96,Active
402925,9006998,Property,100400.51,Active
402926,9023511,Other,211950.58,Active
402927,9017861,Vehicle,248433.13,Active
402928,9012835,Gold,258866.84,Released
402929,9018248,Vehicle,73832.21,Released
402930,9002472,Gold,449396.57,Active
402931,9010528,Vehicle,435387.71,Released
402932,9021363,Property,224451.61,Released
402933,9029937,Equipment,119842.5,Active
402934,9003300,Property,65746.29,Released
402935,9010288,Property,440427.5,Active
402936,9014798,Equipment,91788.44,Released
402937,9005227,Property,332868.23,Active
402938,9011425,Vehicle,409161.14,Active
402939,9004282,Equipment,498380.87,Active
402940,9021561,Vehicle,197892.84,Active
402941,9017685,Deposit,84228.05,Released
402942,9000709,Property,403694.43,Active
402943,9012256,Property,205415.58,Active
402944,9027400,Gold,141946.84,Active
402945,9025110,Vehicle,225179.28,Released
402946,9017485,Property,265614.47,Active
402947,9000209,Property,459371.96,Released
402948,9028648,Vehicle,290533.52,Active
402949,9002398,Deposit,448318.38,Active
402950,9026797,Deposit,342033.21,Released
402951,9022328,Property,215917.16,Active
402952,9026065,Property,151707.6,Active
402953,9024172,Other,251614.64,Active
402954,9014773,Vehicle,32457.73,Released
402955,9014405,Property,168240.62,Active
402956,9021074,Property,28921.85,Active
402957,9017197,Vehicle,93352.09,Active
402958,9028503,Property,338500.69,Active
402959,9020446,Vehicle,467713.93,Active
402960,9001982,Gold,434354.65,Active
402961,9017679,Property,438321.94,Released
402962,9006768,Other,373143.18,Released
402963,9029264,Property,267004.29,Active
402964,9026546,Property,19499.96,Released
402965,9011935,Vehicle,60381.13,Active
402966,9022831,Deposit,238828.29,Released
402967,9008646,Gold,436957.64,Active
402968,9013800,Vehicle,229766.15,Active
402969,9019567,Equipment,183154.68,Active
402970,9023554,Vehicle,247370.39,Active
402971,9011235,Property,438923.02,Released
402972,9010375,Vehicle,278272.98,Active
402973,9006860,Deposit,130713.85,Released
402974,9002239,Other,440727.96,Released
402975,9013816,Property,321511.01,Released
402976,9008204,Property,327808.9,Active
402977,9026357,Equipment,157801.39,Released
402978,9013782,Other,390080.04,Released
402979,9026898,Property,448435.2,Active
402980,9026088,Gold,76939.25,Active
402981,9012463,Vehicle,158289.49,Active
402982,9027030,Vehicle,21224.13,Active
402983,9002261,Property,281803.99,Active
402984,9008976,Vehicle,275272.37,Released
402985,9023976,Deposit,247673.37,Released
402986,9016757,Property,488480.96,Released
402987,9006668,Property,161337.98,Active
402988,9016801,Property,90020.2,Active
402989,9005038,Vehicle,441176.86,Released
402990,9001509,Vehicle,171696.06,Active
402991,9009266,Vehicle,308949.54,Active
402992,9025141,Vehicle,259988.81,Active
402993,9018807,Property,8476.2,Active
402994,9008342,Vehicle,357470.9,Active
402995,9024427,Equipment,291283.34,Active
402996,9011926,Deposit,237579.02,Active
402997,9007498,Equipment,223572.75,Released
402998,9021246,Property,348182.16,Active
402999,9029197,Equipment,417127.36,Active
403000,9022798,Equipment,418055.79,Active
403001,9003128,Equipment,481500.32,Active
403002,9005982,Equipment,8385.8,Active
403003,9020235,Property,62632.42,Active
403004,9014457,Property,396947.65,Active
403005,9012039,Vehicle,272612.86,Active
403006,9007992,Property,106388.62,Released
403007,9002520,Vehicle,470122.65,Released
403008,9003635,Property,270998.79,Released
403009,9019914,Equipment,16482.53,Active
403010,9007782,Property,321498.95,Active
403011,9007394,Property,15188.72,Active
403012,9016766,Gold,374447.26,Active
403013,9029204,Vehicle,347902.6,Active
403014,9017989,Vehicle,392872.32,Active
403015,9015152,Property,217242.34,Active
403016,9016671,Property,136602.27,Active
403017,9010867,Property,336834.07,Active
403018,9021016,Property,289475.0,Released
403019,9018864,Gold,53785.06,Active
403020,9023204,Gold,493588.97,Active
403021,9003558,Property,165250.07,Active
403022,9002252,Vehicle,258246.43,Released
403023,9028832,Equipment,280171.5,Active
403024,9028443,Vehicle,148554.2,Active
403025,9007104,Vehicle,299301.25,Released
403026,9020988,Property,455758.04,Active
403027,9028186,Gold,274331.88,Released
403028,9011946,Equipment,381033.03,Active
403029,9022916,Property,459055.18,Active
403030,9012059,Property,443680.85,Active
403031,9012690,Property,328646.64,Released
403032,9018406,Vehicle,56994.34,Active
403033,9012907,Property,198142.69,Released
403034,9001544,Equipment,208182.25,Active
403035,9010122,Gold,26536.17,Active
403036,9005745,Vehicle,307458.0,Active
403037,9020463,Other,223206.66,Active
403038,9005534,Property,121991.42,Active
403039,9006420,Property,45918.07,Released
403040,9023238,Vehicle,337899.68,Active
403041,9007092,Property,188135.44,Active
403042,9028220,Other,88849.7,Active
403043,9013385,Vehicle,323751.65,Active
403044,9011693,Equipment,158072.54,Released
403045,9010858,Gold,394348.68,Active
403046,9009891,Equipment,57226.54,Active
403047,9002030,Deposit,296031.7,Released
403048,9009596,Property,196654.46,Active
403049,9008828,Vehicle,119782.16,Active
403050,9009463,Property,396081.46,Released
403051,9010110,Other,410500.47,Active
403052,9009048,Equipment,438179.34,Active
403053,9000084,Property,293792.73,Active
403054,9020447,Vehicle,166288.92,Active
403055,9011631,Other,73130.72,Active
403056,9002231,Property,72255.26,Active
403057,9002066,Vehicle,355079.99,Active
403058,9009064,Vehicle,29593.33,Released
403059,9025599,Property,306155.79,Active
403060,9026054,Deposit,126237.38,Active
403061,9002440,Equipment,288501.65,Released
403062,9003572,Gold,215008.92,Active
403063,9022940,Vehicle,195358.2,Released
403064,9027534,Deposit,237344.88,Active
403065,9010388,Other,460530.83,Active
403066,9005240,Vehicle,325738.17,Active
403067,9021049,Property,475247.43,Released
403068,9012453,Equipment,54241.92,Active
403069,9014885,Property,492163.66,Active
403070,9006736,Equipment,90980.35,Active
403071,9016119,Deposit,40264.13,Released
403072,9015535,Vehicle,244318.55,Active
403073,9012526,Property,462383.87,Active
403074,9002458,Vehicle,144154.88,Active
403075,9013218,Property,243708.56,Active
403076,9029189,Vehicle,236354.23,Active
403077,9020099,Vehicle,202778.76,Released
403078,9024480,Property,336279.9,Active
403079,9007718,Vehicle,409977.97,Active
403080,9025197,Gold,304447.13,Released
403081,9029598,Gold,420797.59,Released
403082,9010444,Vehicle,303360.23,Released
403083,9016277,Property,238657.68,Active
403084,9027504,Vehicle,379708.28,Active
403085,9016496,Property,325238.01,Released
403086,9000474,Equipment,299970.32,Released
403087,9015059,Property,119379.06,Active
403088,9006816,Vehicle,97317.72,Released
403089,9005642,Property,377763.4,Active
403090,9021442,Vehicle,14792.66,Released
403091,9005040,Property,34369.12,Released
403092,9013399,Vehicle,51638.5,Active
403093,9008896,Gold,386588.02,Active
403094,9007182,Vehicle,12917.44,Released
403095,9019588,Vehicle,434915.81,Released
403096,9017537,Equipment,293818.0,Active
403097,9001602,Vehicle,238105.28,Active
403098,9009093,Vehicle,27298.86,Active
403099,9023680,Property,296114.4,Released
403100,9022797,Vehicle,381141.63,Active
403101,9027886,Property,182595.93,Released
403102,9003681,Property,80444.9,Active
403103,9004645,Property,221325.01,Released
403104,9022678,Equipment,52598.37,Active
403105,9010515,Gold,385729.85,Active
403106,9010040,Vehicle,381195.38,Active
403107,9002213,Property,160267.39,Active
403108,9012806,Deposit,85013.49,Released
403109,9009374,Property,168126.57,Active
403110,9025009,Equipment,213435.43,Active
403111,9011676,Vehicle,493713.9,Released
403112,9010773,Deposit,156065.82,Active
403113,9013239,Property,312739.25,Active
403114,9015773,Property,339678.05,Active
403115,9016158,Gold,267075.78,Active
403116,9009867,Vehicle,409775.48,Released
403117,9008436,Gold,330927.86,Active
403118,9019367,Property,295178.04,Released
403119,9008114,Property,448688.67,Active
403120,9017045,Gold,219678.18,Active
403121,9000127,Property,453725.29,Active
403122,9028151,Property,462153.1,Active
403123,9015673,Property,71803.6,Active
403124,9017524,Property,167467.98,Active
403125,9013492,Gold,9514.28,Active
403126,9004596,Property,196042.63,Active
403127,9011147,Vehicle,361090.64,Released
403128,9024728,Property,181503.4,Active
403129,9029098,Property,379931.4,Active
403130,9026644,Vehicle,13635.72,Active
403131,9017917,Property,252304.18,Active
403132,9023090,Property,385020.12,Active
403133,9027134,Other,47274.22,Active
403134,9010495,Deposit,497441.1,Released
403135,9022557,Equipment,300729.92,Released
403136,9012417,Gold,485794.57,Active
403137,9003915,Property,161220.73,Active
403138,9005802,Equipment,262108.75,Released
403139,9005738,Gold,254232.6,Released
403140,9005058,Property,13974.68,Active
403141,9017596,Other,280107.03,Active
403142,9029555,Property,201778.48,Released
403143,9026673,Property,431589.91,Active
403144,9010278,Property,229652.72,Released
403145,9016867,Property,357586.59,Released
403146,9011927,Equipment,274018.89,Active
403147,9023347,Deposit,29240.1,Active
403148,9003650,Property,284169.88,Active
403149,9002941,Gold,11282.68,Active
403150,9027862,Deposit,490276.16,Active
403151,9028110,Vehicle,143646.79,Released
403152,9016567,Property,348814.48,Released
403153,9029070,Property,432087.56,Active
403154,9008182,Property,458842.92,Released
403155,9012290,Equipment,467674.11,Active
403156,9001733,Property,178454.78,Active
403157,9018387,Property,64332.31,Active
403158,9010742,Equipment,424222.16,Active
403159,9002306,Property,287859.84,Active
403160,9028032,Property,39409.42,Released
403161,9006976,Deposit,95648.31,Released
403162,9011891,Deposit,136333.63,Active
403163,9019310,Property,71942.09,Released
403164,9000875,Property,459155.87,Active
403165,9019135,Property,499576.19,Active
403166,9013889,Property,11433.18,Active
403167,9026705,Vehicle,370582.81,Active
403168,9022666,Property,274387.16,Active
403169,9007227,Equipment,431129.3,Active
403170,9017907,Property,476378.37,Active
403171,9028963,Gold,195875.59,Active
403172,9029653,Property,388743.95,Released
403173,9020265,Property,362941.55,Active
403174,9022618,Deposit,479875.33,Active
403175,9005974,Equipment,354224.39,Active
403176,9005968,Gold,251006.89,Active
403177,9006134,Property,321003.72,Active
403178,9021047,Deposit,378812.34,Released
403179,9012971,Property,384771.94,Active
403180,9016291,Property,390835.69,Released
403181,9003854,Property,70361.82,Active
403182,9012886,Deposit,72393.23,Released
403183,9022004,Equipment,353472.69,Active
403184,9004347,Vehicle,89719.01,Active
403185,9000778,Vehicle,145526.34,Released
403186,9023358,Property,462410.21,Released
403187,9000102,Property,156538.66,Active
403188,9020267,Vehicle,405040.09,Released
403189,9018946,Equipment,81360.4,Active
403190,9013870,Vehicle,424583.29,Active
403191,9014662,Vehicle,134376.39,Released
403192,9014883,Property,17458.23,Active
403193,9014862,Deposit,441854.19,Active
403194,9014730,Deposit,404934.28,Released
403195,9021195,Vehicle,297102.54,Released
403196,9003922,Vehicle,97562.84,Active
403197,9019885,Vehicle,300608.66,Active
403198,9013252,Property,476325.24,Active
403199,9007697,Deposit,276997.16,Active
403200,9019290,Vehicle,131460.5,Active
403201,9018061,Vehicle,429639.67,Released
403202,9011056,Vehicle,404738.4,Active
403203,9006122,Deposit,300294.15,Active
403204,9000770,Deposit,160280.42,Released
