EventID,LoanID,EventDate,DPD,ActionType,PTP_Flag,PaymentAmount,AgentID
20011614,9018396,2021-11-12,90,Email,1,761.07,1019
20011615,9021531,2020-09-18,90,Email,0,0.0,1031
20011616,9026525,2021-11-10,30,Call,0,0.0,1078
20011617,9021145,2025-02-06,0,SMS,1,457.76,1047
20011618,9020876,2024-07-22,30,Call,1,919.84,1089
20011619,9000168,2022-11-03,0,SMS,1,208.76,1046
20011620,9002284,2023-02-18,0,Email,0,0.0,1029
20011621,9011408,2024-09-10,0,Call,0,0.0,1050
20011622,9003884,2023-08-27,0,FieldVisit,0,0.0,1014
20011623,9003041,2023-02-07,0,Email,0,0.0,1066
20011624,9012252,2025-02-10,0,Email,1,791.45,1013
20011625,9018748,2025-05-11,0,LegalNotice,0,0.0,1049
20011626,9019956,2023-12-14,0,LegalNotice,1,656.32,1061
20011627,9020585,2024-11-26,0,FieldVisit,0,0.0,1024
20011628,9010246,2021-05-09,0,Call,0,0.0,1056
20011629,9019789,2025-01-05,60,Call,0,0.0,1042
20011630,9018339,2020-02-09,0,SMS,1,396.35,1033
20011631,9010127,2024-04-27,0,SMS,0,0.0,1034
20011632,9024846,2023-10-03,60,Call,0,0.0,1046
20011633,9008615,2022-10-23,0,Call,0,0.0,1015
20011634,9015814,2023-01-11,0,SMS,1,941.94,1093
20011635,9025453,2023-03-16,0,Call,0,0.0,1050
20011636,9027683,2024-01-16,60,Call,0,0.0,1031
20011637,9022700,2022-05-25,60,Call,0,0.0,1034
20011638,9011449,2023-07-28,30,FieldVisit,0,0.0,1023
20011639,9005546,2024-10-22,30,LegalNotice,0,0.0,1034
20011640,9012741,2023-11-29,0,FieldVisit,1,509.3,1024
20011641,9013824,2021-03-25,30,Call,0,0.0,1048
20011642,9025558,2024-04-28,60,Call,1,574.06,1040
20011643,9024767,2022-06-26,0,Email,0,0.0,1088
20011644,9022178,2023-07-06,60,SMS,0,0.0,1088
20011645,9014118,2022-05-26,30,FieldVisit,0,0.0,1010
20011646,9001925,2023-08-31,0,Call,0,0.0,1016
20011647,9001545,2020-11-15,0,Email,0,0.0,1075
20011648,9023566,2024-11-14,60,Call,0,0.0,1053
20011649,9016395,2022-06-04,0,Call,0,0.0,1030
20011650,9013343,2025-01-18,0,FieldVisit,1,747.0,1008
20011651,9023350,2024-11-20,30,SMS,1,736.78,1026
20011652,9010820,2022-05-28,90,Call,1,763.59,1089
20011653,9009601,2022-01-20,0,SMS,0,0.0,1035
20011654,9011304,2022-11-05,30,FieldVisit,0,0.0,1098
20011655,9022496,2025-06-16,0,FieldVisit,1,180.22,1080
20011656,9009513,2021-06-13,0,Call,1,604.75,1066
20011657,9010629,2022-02-23,60,Email,0,0.0,1020
20011658,9009369,2022-11-30,0,Email,1,260.3,1026
20011659,9011737,2024-03-07,0,Call,0,0.0,1067
20011660,9015064,2021-09-29,0,Call,0,0.0,1023
20011661,9006934,2022-08-14,90,Call,0,0.0,1045
20011662,9004517,2025-04-26,60,Call,1,701.44,1068
20011663,9004368,2023-11-12,60,Email,0,0.0,1079
20011664,9015033,2021-06-25,120,SMS,1,878.68,1038
20011665,9006066,2022-04-01,0,LegalNotice,0,0.0,1061
20011666,9005199,2025-02-09,0,Call,1,715.35,1088
20011667,9028844,2025-09-03,30,Call,0,0.0,1024
20011668,9025965,2023-09-09,30,Call,0,0.0,1034
20011669,9025434,2024-03-21,0,Call,1,253.58,1083
20011670,9000216,2021-09-27,30,FieldVisit,0,0.0,1076
20011671,9022111,2023-03-06,0,SMS,1,937.76,1036
20011672,9021656,2023-11-18,60,Call,0,0.0,1080
20011673,9015647,2020-11-15,0,Call,0,0.0,1029
20011674,9001767,2020-06-25,30,SMS,1,258.41,1021
20011675,9001810,2021-01-04,0,FieldVisit,0,0.0,1054
20011676,9005613,2020-01-13,0,Email,1,309.34,1080
20011677,9019387,2022-03-31,30,SMS,0,0.0,1054
20011678,9024789,2024-05-08,0,SMS,1,894.85,1027
20011679,9013906,2025-06-13,30,SMS,1,544.21,1012
20011680,9024319,2023-07-17,30,SMS,0,0.0,1070
20011681,9004746,2023-10-07,30,FieldVisit,0,0.0,1097
20011682,9015189,2023-04-25,60,SMS,1,504.5,1073
20011683,9013011,2022-09-13,0,LegalNotice,0,0.0,1010
20011684,9026959,2024-01-11,90,SMS,0,0.0,1068
20011685,9001516,2025-07-17,0,Call,0,0.0,1056
20011686,9012202,2025-09-19,0,Call,0,0.0,1091
20011687,9026442,2021-03-09,30,SMS,0,0.0,1021
20011688,9008814,2022-12-22,30,Call,0,0.0,1082
20011689,9004741,2025-02-14,0,FieldVisit,1,953.16,1030
20011690,9010600,2020-05-18,0,Call,0,0.0,1095
20011691,9006204,2020-02-13,60,SMS,1,779.96,1027
20011692,9027074,2023-05-19,30,Call,0,0.0,1051
20011693,9028221,2020-08-17,0,SMS,1,500.1,1001
20011694,9028661,2025-03-01,0,Call,0,0.0,1056
20011695,9011026,2020-10-29,0,LegalNotice,1,103.91,1003
20011696,9017658,2020-10-20,30,Call,1,378.72,1036
20011697,9029033,2020-11-19,90,SMS,1,361.19,1045
20011698,9025033,2021-02-12,0,Call,1,241.03,1004
20011699,9019743,2021-12-04,0,LegalNotice,0,0.0,1090
20011700,9015572,2024-09-01,0,SMS,1,572.9,1055
20011701,9004638,2020-06-22,180,Call,0,0.0,1011
20011702,9025797,2022-11-25,60,Call,0,0.0,1062
20011703,9027373,2023-01-01,90,Call,1,581.71,1066
20011704,9017252,2022-09-01,0,Call,1,608.73,1070
20011705,9024451,2024-04-02,30,SMS,0,0.0,1024
20011706,9024442,2025-04-02,90,SMS,1,716.66,1045
20011707,9000108,2020-08-04,30,Call,1,777.54,1022
20011708,9017570,2023-10-30,60,Call,0,0.0,1023
20011709,9023052,2022-07-26,30,Email,0,0.0,1047
20011710,9028394,2024-06-01,30,SMS,0,0.0,1097
20011711,9020310,2024-04-13,0,SMS,0,0.0,1038
20011712,9003897,2024-07-25,30,FieldVisit,0,0.0,1058
20011713,9027778,2022-10-28,0,Call,0,0.0,1078
20011714,9014961,2021-05-19,0,SMS,0,0.0,1007
20011715,9015504,2020-10-10,0,Call,1,200.66,1047
20011716,9006713,2022-01-07,0,SMS,1,306.36,1089
20011717,9022997,2023-04-21,60,Call,1,617.34,1015
20011718,9003373,2021-05-30,30,Email,0,0.0,1072
20011719,9005532,2023-11-16,0,Call,1,775.73,1093
20011720,9013914,2025-06-07,30,Call,1,981.96,1078
20011721,9013162,2020-03-20,60,FieldVisit,0,0.0,1051
20011722,9012148,2022-04-08,60,FieldVisit,1,949.38,1021
20011723,9024454,2020-01-26,0,Call,0,0.0,1076
20011724,9024498,2024-05-30,0,SMS,1,896.67,1093
20011725,9007235,2025-03-14,0,Call,1,706.74,1020
20011726,9001983,2025-01-28,0,Call,1,698.96,1002
20011727,9012554,2021-03-11,0,Email,1,689.72,1081
20011728,9019808,2024-04-29,180,Call,0,0.0,1092
20011729,9023714,2023-02-19,0,Call,1,171.31,1083
20011730,9019258,2023-04-20,0,Call,1,547.85,1050
20011731,9027291,2023-12-02,30,Call,0,0.0,1037
20011732,9001617,2021-12-11,0,LegalNotice,0,0.0,1034
20011733,9021718,2020-06-21,0,SMS,1,132.06,1041
20011734,9012129,2023-11-14,0,Call,1,541.97,1041
20011735,9015375,2023-10-22,90,Email,0,0.0,1053
20011736,9028758,2022-08-07,0,SMS,1,564.71,1001
20011737,9028578,2025-06-06,90,SMS,0,0.0,1054
20011738,9006021,2023-08-22,90,Call,0,0.0,1033
20011739,9019598,2022-12-09,0,Call,1,827.6,1057
20011740,9018545,2020-01-28,0,Call,1,432.25,1016
20011741,9028168,2022-01-21,0,SMS,0,0.0,1035
20011742,9005933,2024-06-08,0,Call,0,0.0,1091
20011743,9017799,2023-01-02,0,Call,0,0.0,1024
20011744,9020889,2020-05-30,0,Call,0,0.0,1038
20011745,9029456,2021-09-28,0,SMS,1,512.3,1090
20011746,9018058,2024-03-30,0,Call,0,0.0,1040
20011747,9007065,2021-08-25,0,SMS,0,0.0,1091
20011748,9013123,2023-11-26,60,Email,0,0.0,1053
20011749,9022471,2023-02-25,30,Call,0,0.0,1079
20011750,9028759,2022-05-06,0,SMS,0,0.0,1064
20011751,9005974,2020-11-30,30,Call,1,205.86,1032
20011752,9015437,2021-04-07,0,SMS,1,444.91,1054
20011753,9001318,2020-05-31,0,SMS,1,962.6,1097
20011754,9012282,2025-01-02,0,SMS,1,432.49,1027
20011755,9021994,2024-06-01,30,SMS,0,0.0,1021
20011756,9017234,2024-12-27,0,SMS,0,0.0,1063
20011757,9024897,2022-02-27,30,Call,0,0.0,1032
20011758,9029547,2023-11-30,0,Email,1,600.19,1029
20011759,9024755,2023-04-11,30,Email,1,822.56,1053
20011760,9004726,2022-03-11,0,Call,0,0.0,1098
20011761,9002425,2020-08-12,30,FieldVisit,0,0.0,1054
20011762,9019952,2021-10-17,30,LegalNotice,1,582.79,1015
20011763,9022922,2023-03-08,60,Email,0,0.0,1093
20011764,9018655,2023-10-30,30,SMS,1,229.93,1006
20011765,9000210,2020-11-08,0,Call,0,0.0,1040
20011766,9005887,2020-09-01,60,Call,1,872.42,1008
20011767,9008664,2021-02-24,0,Call,0,0.0,1058
20011768,9007805,2020-09-24,30,LegalNotice,0,0.0,1061
20011769,9004145,2021-07-09,0,SMS,0,0.0,1076
20011770,9014643,2024-11-14,0,SMS,0,0.0,1045
20011771,9007217,2021-06-18,0,Email,1,998.16,1056
20011772,9027325,2024-10-25,0,Call,0,0.0,1039
20011773,9004534,2021-06-14,30,Call,0,0.0,1064
20011774,9020256,2020-05-04,60,Call,0,0.0,1014
20011775,9013876,2024-09-09,120,Call,1,810.49,1005
20011776,9004620,2024-10-13,90,Email,1,203.95,1007
20011777,9017080,2021-06-02,0,Email,1,915.71,1017
20011778,9017768,2024-07-04,120,Call,1,251.91,1074
20011779,9014771,2025-09-10,0,Call,0,0.0,1018
20011780,9009986,2025-06-13,60,Email,1,631.53,1073
20011781,9016526,2024-03-21,0,Email,1,976.57,1047
20011782,9002781,2025-05-05,90,Email,1,690.24,1010
20011783,9025059,2020-10-26,30,Email,0,0.0,1099
20011784,9029386,2021-12-31,30,Call,0,0.0,1060
20011785,9008682,2025-09-30,0,SMS,1,967.77,1049
20011786,9023195,2022-11-24,0,Email,1,296.63,1029
20011787,9013350,2022-09-10,0,SMS,1,614.29,1024
20011788,9016112,2023-11-28,30,Email,0,0.0,1074
20011789,9023735,2023-03-16,90,Email,0,0.0,1036
20011790,9009851,2024-06-27,60,SMS,0,0.0,1091
20011791,9017053,2020-03-22,0,Call,1,976.86,1006
20011792,9026543,2022-10-31,0,SMS,1,353.16,1093
20011793,9009921,2020-09-04,60,SMS,0,0.0,1035
20011794,9020335,2023-02-03,90,Call,0,0.0,1065
20011795,9016973,2022-06-04,30,SMS,0,0.0,1042
20011796,9029503,2025-04-30,0,SMS,1,421.7,1073
20011797,9017149,2024-05-22,0,Call,0,0.0,1091
20011798,9010998,2025-01-10,90,Call,0,0.0,1039
20011799,9023992,2024-11-12,90,Call,1,964.73,1087
20011800,9028982,2025-09-13,0,Call,0,0.0,1068
20011801,9028126,2024-07-23,0,Call,1,958.57,1051
20011802,9015968,2023-11-18,0,SMS,1,246.93,1083
20011803,9016827,2021-01-17,0,Call,1,482.11,1071
20011804,9009161,2023-06-22,0,SMS,0,0.0,1050
20011805,9025703,2021-09-11,60,SMS,1,704.37,1036
20011806,9007715,2020-12-22,120,Email,1,971.02,1002
20011807,9018844,2023-06-26,0,SMS,1,148.58,1050
20011808,9023081,2022-04-16,0,Call,1,374.0,1065
20011809,9022389,2020-12-05,60,SMS,1,539.42,1043
20011810,9018224,2024-02-21,60,Call,0,0.0,1079
20011811,9001996,2023-02-12,0,Call,0,0.0,1038
20011812,9023311,2024-08-27,30,SMS,0,0.0,1066
20011813,9023149,2023-02-22,30,Email,0,0.0,1076
20011814,9021982,2024-05-18,120,Email,1,955.21,1011
20011815,9011621,2024-05-09,60,SMS,0,0.0,1052
20011816,9006816,2020-04-21,30,LegalNotice,1,275.14,1088
20011817,9009584,2020-03-07,90,Call,0,0.0,1004
20011818,9014770,2020-09-05,90,Email,1,844.5,1063
20011819,9022521,2021-04-20,0,SMS,0,0.0,1069
20011820,9013117,2021-05-11,60,SMS,1,316.42,1086
20011821,9003801,2023-01-04,0,SMS,0,0.0,1090
20011822,9021571,2024-07-03,0,Email,0,0.0,1003
20011823,9006689,2023-07-08,0,Call,1,764.08,1087
20011824,9001573,2020-07-26,30,Call,1,705.03,1099
20011825,9026489,2021-09-10,0,SMS,0,0.0,1002
20011826,9010350,2022-02-25,0,LegalNotice,0,0.0,1023
20011827,9012413,2025-06-15,0,Call,0,0.0,1070
20011828,9006074,2024-09-21,30,Call,0,0.0,1077
20011829,9014308,2024-12-23,120,SMS,0,0.0,1082
20011830,9029639,2022-07-09,0,SMS,0,0.0,1054
20011831,9010026,2024-12-08,0,Call,0,0.0,1096
20011832,9011057,2021-07-19,30,Email,0,0.0,1066
20011833,9008038,2023-01-30,0,SMS,0,0.0,1034
20011834,9009373,2024-08-16,90,Email,0,0.0,1096
20011835,9002323,2021-10-18,30,Call,1,717.39,1073
20011836,9027087,2025-08-06,30,Call,0,0.0,1072
20011837,9024590,2020-01-19,120,FieldVisit,0,0.0,1025
20011838,9017283,2022-05-06,30,Call,1,926.96,1051
20011839,9019171,2024-07-09,0,FieldVisit,1,480.84,1017
20011840,9007706,2023-03-20,30,FieldVisit,0,0.0,1004
20011841,9011939,2022-02-25,0,LegalNotice,0,0.0,1059
20011842,9004001,2022-04-04,30,FieldVisit,0,0.0,1086
20011843,9017874,2022-11-14,30,FieldVisit,0,0.0,1059
20011844,9003431,2024-06-04,0,FieldVisit,0,0.0,1048
20011845,9015085,2025-06-15,30,Call,0,0.0,1006
20011846,9005935,2022-11-20,0,Email,0,0.0,1007
20011847,9003369,2022-01-19,0,Call,0,0.0,1055
20011848,9026932,2025-07-12,0,SMS,1,204.89,1095
20011849,9017432,2025-04-30,30,Call,0,0.0,1051
20011850,9003408,2022-07-18,30,Email,1,282.14,1073
20011851,9015185,2021-01-18,0,Call,0,0.0,1011
20011852,9006007,2022-06-14,0,FieldVisit,1,263.13,1063
20011853,9012263,2025-04-25,0,Call,1,129.89,1028
20011854,9007228,2020-03-11,30,Call,1,177.12,1021
20011855,9027498,2020-09-10,0,LegalNotice,1,775.51,1043
20011856,9018714,2021-08-05,0,Email,1,847.03,1029
20011857,9020355,2020-08-23,30,Email,0,0.0,1044
20011858,9013627,2022-04-25,0,SMS,0,0.0,1065
20011859,9007006,2022-12-18,90,Call,1,287.91,1002
20011860,9012542,2024-11-21,0,Call,0,0.0,1014
20011861,9029458,2023-01-18,0,Email,0,0.0,1069
20011862,9003216,2022-08-25,0,Call,0,0.0,1007
20011863,9006716,2024-01-25,0,LegalNotice,0,0.0,1052
20011864,9023457,2020-05-24,0,LegalNotice,0,0.0,1014
20011865,9020194,2023-08-29,30,SMS,1,324.89,1018
20011866,9016050,2023-10-01,0,Call,0,0.0,1071
20011867,9029200,2021-09-05,0,Call,1,840.72,1086
20011868,9018131,2023-01-29,0,Call,1,601.56,1057
20011869,9007375,2022-09-01,0,Call,0,0.0,1046
20011870,9026436,2021-08-24,30,SMS,0,0.0,1084
20011871,9018017,2023-02-28,60,SMS,0,0.0,1070
20011872,9025591,2022-04-21,0,LegalNotice,1,440.47,1080
20011873,9016934,2025-04-18,0,LegalNotice,1,225.91,1058
20011874,9012614,2023-08-10,30,Call,1,626.19,1017
20011875,9009416,2024-07-24,60,Call,0,0.0,1090
20011876,9013325,2022-02-11,0,Call,0,0.0,1072
20011877,9013455,2020-09-09,0,SMS,0,0.0,1049
20011878,9017131,2022-08-02,30,Email,1,903.28,1079
20011879,9017303,2025-01-10,60,Call,0,0.0,1025
20011880,9016177,2020-02-29,0,Email,0,0.0,1019
20011881,9013255,2020-04-30,120,SMS,0,0.0,1057
20011882,9011246,2023-11-13,0,Email,0,0.0,1050
20011883,9021273,2023-07-02,30,Email,1,180.33,1070
20011884,9002704,2024-05-24,0,Call,1,300.41,1023
20011885,9020139,2022-03-01,30,Email,0,0.0,1009
20011886,9014122,2022-07-01,30,Email,0,0.0,1024
20011887,9016696,2025-04-09,30,SMS,1,152.26,1073
20011888,9003689,2022-05-20,0,Call,0,0.0,1032
20011889,9017666,2021-01-19,90,SMS,0,0.0,1065
20011890,9005318,2021-09-11,0,SMS,0,0.0,1099
20011891,9000915,2021-03-26,60,SMS,0,0.0,1070
20011892,9004965,2020-01-03,30,Call,0,0.0,1062
20011893,9013479,2025-08-13,30,Call,1,953.79,1078
20011894,9017284,2024-07-26,30,Call,0,0.0,1021
20011895,9015549,2021-09-09,60,Call,1,136.45,1027
20011896,9018072,2020-02-05,90,Email,0,0.0,1072
20011897,9020360,2021-06-04,60,SMS,1,667.87,1048
20011898,9011255,2020-08-23,30,Email,0,0.0,1060
20011899,9007916,2021-01-11,0,Call,1,612.03,1047
20011900,9001421,2021-08-14,0,Call,0,0.0,1095
20011901,9002826,2024-12-25,0,Call,0,0.0,1092
20011902,9012945,2020-12-27,0,SMS,0,0.0,1063
20011903,9021357,2020-09-05,120,Email,0,0.0,1088
20011904,9028884,2021-01-03,0,SMS,0,0.0,1009
20011905,9010615,2020-06-13,30,SMS,0,0.0,1087
20011906,9026501,2022-11-10,0,Call,0,0.0,1068
20011907,9003586,2023-08-20,0,Call,1,135.85,1054
20011908,9016969,2022-02-18,60,Call,0,0.0,1094
20011909,9016020,2021-02-01,90,Call,1,358.33,1069
20011910,9025276,2024-04-17,30,SMS,1,114.05,1073
20011911,9022056,2024-07-12,0,Call,0,0.0,1047
20011912,9007483,2022-11-25,0,Call,0,0.0,1001
20011913,9014077,2020-06-28,0,Email,1,993.63,1041
20011914,9010193,2020-12-12,0,Email,1,794.76,1015
20011915,9027809,2020-04-27,30,SMS,0,0.0,1075
20011916,9025201,2022-10-20,30,Email,1,686.05,1098
20011917,9002637,2021-01-13,60,LegalNotice,0,0.0,1055
20011918,9027074,2024-08-01,0,SMS,0,0.0,1007
20011919,9011108,2020-09-04,0,Call,1,564.31,1049
20011920,9015195,2024-02-04,0,SMS,1,346.21,1010
20011921,9000489,2023-06-10,60,Email,0,0.0,1022
20011922,9022349,2023-07-23,90,Call,1,928.96,1088
20011923,9003670,2023-05-23,30,Call,0,0.0,1009
20011924,9025291,2020-03-09,60,FieldVisit,0,0.0,1076
20011925,9014770,2025-03-19,90,SMS,0,0.0,1002
20011926,9002128,2020-08-30,0,Call,1,518.78,1058
20011927,9027555,2020-03-07,30,FieldVisit,1,384.04,1056
20011928,9012518,2023-08-03,30,SMS,0,0.0,1020
20011929,9006636,2023-09-04,180,Email,0,0.0,1066
20011930,9002466,2024-06-16,30,Call,0,0.0,1054
20011931,9020926,2024-08-24,30,FieldVisit,1,778.8,1029
20011932,9002807,2022-05-12,0,FieldVisit,0,0.0,1040
20011933,9020154,2023-09-18,30,SMS,0,0.0,1052
20011934,9009587,2020-10-26,30,Email,1,775.45,1055
20011935,9029513,2022-05-28,30,Call,0,0.0,1016
20011936,9026509,2020-05-03,0,SMS,1,756.16,1053
20011937,9009816,2021-09-13,0,Call,0,0.0,1062
20011938,9028114,2023-03-20,60,SMS,0,0.0,1062
20011939,9022461,2024-05-29,30,SMS,0,0.0,1047
20011940,9007444,2024-08-15,30,Call,0,0.0,1020
20011941,9010408,2023-05-30,30,Call,0,0.0,1092
20011942,9017211,2024-01-13,120,Call,0,0.0,1020
20011943,9017913,2023-09-21,30,SMS,0,0.0,1067
20011944,9008760,2024-01-28,0,Call,1,230.05,1056
20011945,9016733,2022-03-19,0,FieldVisit,1,324.81,1019
20011946,9020838,2020-04-08,60,Call,0,0.0,1073
20011947,9005899,2021-06-21,60,LegalNotice,1,130.7,1013
20011948,9027064,2023-02-05,60,LegalNotice,1,948.91,1073
20011949,9014631,2022-04-07,30,Call,1,986.21,1061
20011950,9023433,2020-06-09,0,SMS,0,0.0,1050
20011951,9018493,2023-10-25,0,Call,0,0.0,1029
20011952,9002572,2023-11-01,0,SMS,0,0.0,1018
20011953,9016375,2021-05-11,30,SMS,1,589.75,1012
20011954,9024765,2020-01-14,30,Call,0,0.0,1056
20011955,9000066,2022-03-02,0,Call,0,0.0,1066
20011956,9025314,2024-09-02,30,Call,1,557.69,1058
20011957,9026025,2020-12-25,0,SMS,0,0.0,1005
20011958,9012257,2020-07-03,60,SMS,0,0.0,1049
20011959,9018112,2024-10-19,30,Email,1,661.58,1040
20011960,9003962,2024-08-02,0,FieldVisit,0,0.0,1068
20011961,9012845,2024-09-16,0,Email,1,712.88,1030
20011962,9008665,2023-08-15,60,SMS,0,0.0,1051
20011963,9008285,2021-02-17,0,Email,0,0.0,1061
20011964,9027885,2021-07-03,0,Call,0,0.0,1022
20011965,9010051,2024-05-07,0,Email,1,489.2,1074
20011966,9009843,2023-01-14,0,Call,0,0.0,1099
20011967,9018852,2025-03-22,0,Call,0,0.0,1039
20011968,9008505,2021-01-17,0,Email,0,0.0,1093
20011969,9025543,2023-11-18,0,Call,0,0.0,1055
20011970,9015933,2023-05-01,90,SMS,0,0.0,1025
20011971,9020910,2022-06-05,30,SMS,1,452.25,1006
20011972,9004077,2023-09-11,0,Email,0,0.0,1027
20011973,9017254,2020-12-08,0,SMS,0,0.0,1021
20011974,9017781,2025-08-14,30,SMS,0,0.0,1039
20011975,9014692,2021-10-25,0,SMS,1,619.53,1038
20011976,9025630,2022-08-31,180,FieldVisit,0,0.0,1031
20011977,9018077,2024-06-06,30,LegalNotice,0,0.0,1098
20011978,9000409,2022-10-22,0,SMS,1,131.53,1017
20011979,9021881,2025-04-03,60,Call,1,596.98,1050
20011980,9021881,2023-06-18,30,Email,1,328.55,1074
20011981,9029754,2023-02-04,60,SMS,0,0.0,1059
20011982,9025085,2023-12-09,60,LegalNotice,0,0.0,1030
20011983,9010191,2022-07-04,30,Call,1,515.51,1031
20011984,9027861,2023-04-28,30,Call,0,0.0,1092
20011985,9028895,2025-03-23,60,LegalNotice,1,797.75,1012
20011986,9006399,2022-05-24,30,FieldVisit,0,0.0,1049
20011987,9029037,2022-12-15,0,LegalNotice,0,0.0,1054
20011988,9006250,2023-07-01,30,SMS,1,249.3,1026
20011989,9008972,2023-11-22,0,FieldVisit,0,0.0,1019
20011990,9012696,2022-04-17,0,FieldVisit,0,0.0,1029
20011991,9026679,2022-08-29,0,Email,0,0.0,1026
20011992,9020407,2022-06-21,60,Call,0,0.0,1053
20011993,9013749,2024-01-27,0,Email,1,739.43,1005
20011994,9017869,2020-09-05,60,SMS,1,393.37,1007
20011995,9008384,2025-05-31,60,Call,1,635.72,1096
20011996,9011856,2021-11-05,0,Call,1,465.11,1090
20011997,9009780,2021-05-21,90,Call,0,0.0,1034
20011998,9007079,2021-02-18,30,Call,0,0.0,1068
20011999,9021071,2022-04-19,30,Email,1,762.93,1049
20012000,9019476,2022-03-24,0,Call,0,0.0,1016
20012001,9024934,2022-08-27,60,SMS,0,0.0,1039
20012002,9019953,2021-07-20,0,Call,0,0.0,1042
20012003,9018284,2025-08-04,0,Call,1,766.41,1057
20012004,9027162,2023-08-09,0,Email,0,0.0,1099
20012005,9018886,2023-07-30,60,SMS,1,677.63,1033
20012006,9000062,2020-08-25,0,Call,0,0.0,1018
20012007,9001563,2021-05-28,0,Call,0,0.0,1068
20012008,9025054,2022-01-20,0,SMS,1,361.84,1023
20012009,9005629,2024-08-21,90,Call,0,0.0,1030
20012010,9022761,2024-11-28,0,Email,1,829.94,1084
20012011,9015586,2023-10-03,0,Call,0,0.0,1088
20012012,9014176,2022-12-20,60,Call,0,0.0,1046
20012013,9006011,2023-03-29,30,SMS,0,0.0,1048
20012014,9026844,2022-12-22,0,Call,0,0.0,1005
20012015,9006776,2020-05-17,180,FieldVisit,0,0.0,1006
20012016,9004265,2020-09-08,0,Email,0,0.0,1056
20012017,9022438,2022-08-30,0,SMS,0,0.0,1046
20012018,9003671,2023-04-02,0,FieldVisit,0,0.0,1016
20012019,9028985,2020-12-08,30,Call,1,957.28,1021
20012020,9002537,2022-08-15,120,Call,1,819.34,1044
20012021,9000931,2021-09-28,0,SMS,0,0.0,1013
20012022,9028658,2020-01-09,30,Call,0,0.0,1049
20012023,9001716,2021-01-12,30,Call,1,443.71,1037
20012024,9029136,2021-11-20,0,Email,1,826.18,1005
20012025,9024901,2022-10-21,0,FieldVisit,0,0.0,1063
20012026,9023163,2025-09-24,0,Email,1,741.62,1045
20012027,9020064,2024-07-28,30,Call,1,135.3,1054
20012028,9020219,2022-03-24,0,SMS,1,854.59,1028
20012029,9028343,2023-07-30,60,SMS,1,218.41,1050
20012030,9023412,2023-11-26,30,SMS,0,0.0,1036
20012031,9018607,2024-08-14,0,Call,0,0.0,1010
20012032,9003567,2024-04-10,0,Call,0,0.0,1085
20012033,9004267,2020-02-09,0,Call,0,0.0,1079
20012034,9011737,2023-05-07,0,Email,0,0.0,1003
20012035,9009771,2023-08-06,60,Call,1,915.82,1045
20012036,9011654,2023-10-05,0,Call,0,0.0,1052
20012037,9029427,2025-06-18,30,Call,1,861.16,1059
20012038,9003876,2023-09-25,30,SMS,0,0.0,1097
20012039,9013647,2023-02-05,30,Call,0,0.0,1015
20012040,9013505,2020-02-10,90,SMS,0,0.0,1067
20012041,9021999,2025-03-05,30,FieldVisit,1,815.32,1013
20012042,9018518,2022-07-12,90,Email,0,0.0,1018
20012043,9016364,2022-06-19,0,SMS,0,0.0,1007
20012044,9017064,2020-05-31,0,Call,1,773.53,1089
20012045,9028511,2021-06-24,30,Call,0,0.0,1089
20012046,9008099,2025-08-21,0,Email,0,0.0,1023
20012047,9016860,2021-06-03,0,Call,0,0.0,1024
20012048,9006919,2022-08-04,0,Email,1,559.06,1059
20012049,9000618,2022-12-06,30,Call,1,965.66,1035
20012050,9000554,2024-04-30,30,Call,1,369.86,1008
20012051,9008462,2023-02-27,30,SMS,0,0.0,1099
20012052,9015309,2020-04-27,0,FieldVisit,0,0.0,1072
20012053,9022581,2020-03-25,30,SMS,0,0.0,1046
20012054,9028466,2023-06-16,90,Call,0,0.0,1028
20012055,9013196,2024-03-05,60,Call,0,0.0,1066
20012056,9004555,2023-02-01,0,Email,0,0.0,1044
20012057,9014113,2020-03-07,30,Call,1,489.0,1098
20012058,9016562,2021-07-05,0,SMS,0,0.0,1004
20012059,9011338,2024-12-27,90,LegalNotice,1,590.94,1031
20012060,9003227,2022-02-16,30,FieldVisit,1,140.49,1058
20012061,9010566,2023-01-20,30,SMS,0,0.0,1076
20012062,9022882,2024-02-13,0,Call,0,0.0,1052
20012063,9011382,2021-09-29,30,SMS,1,644.09,1033
20012064,9017698,2024-08-07,30,SMS,0,0.0,1035
20012065,9026238,2020-06-17,90,Email,0,0.0,1078
20012066,9018707,2020-11-03,0,FieldVisit,0,0.0,1014
20012067,9027348,2024-05-06,0,Email,0,0.0,1047
20012068,9003329,2025-06-22,90,Call,1,842.31,1084
20012069,9015706,2020-03-16,0,Email,1,216.04,1071
20012070,9027541,2025-01-07,0,FieldVisit,0,0.0,1038
20012071,9026584,2024-04-18,30,FieldVisit,0,0.0,1065
20012072,9004793,2020-11-20,60,SMS,1,924.63,1085
